,label,prediction,probability
2117,0.0,0.0,"[0.8492052707609345,0.15079472923906545]"
2118,0.0,0.0,"[0.8492052707609345,0.15079472923906545]"
2119,0.0,0.0,"[0.8492052707609345,0.15079472923906545]"
2120,0.0,1.0,"[0.37335353691110035,0.6266464630888997]"
2121,0.0,1.0,"[0.3228315172785991,0.6771684827214008]"
2122,0.0,0.0,"[0.8778285046306274,0.12217149536937255]"
2123,0.0,0.0,"[0.8778285046306274,0.12217149536937255]"
2124,0.0,0.0,"[0.9543787316582413,0.045621268341758725]"
2125,0.0,0.0,"[0.912767619943497,0.08723238005650302]"
2126,0.0,0.0,"[0.912767619943497,0.08723238005650302]"
2127,0.0,0.0,"[0.8133577674779413,0.1866422325220587]"
2128,0.0,0.0,"[0.9664841067245769,0.03351589327542315]"
2129,0.0,0.0,"[0.6440422147144745,0.35595778528552546]"
2130,0.0,1.0,"[0.30868412712090765,0.6913158728790924]"
2131,0.0,1.0,"[0.220466123673613,0.779533876326387]"
2132,0.0,1.0,"[0.20635584502536025,0.7936441549746398]"
2133,0.0,0.0,"[0.9549419599961996,0.045058040003800426]"
2134,0.0,0.0,"[0.8672884225952026,0.13271157740479744]"
2135,0.0,0.0,"[0.6023459129640241,0.39765408703597593]"
2136,0.0,0.0,"[0.5918587629960929,0.40814123700390714]"
2137,0.0,0.0,"[0.8806316305428209,0.1193683694571791]"
2138,0.0,0.0,"[0.8457483458299638,0.15425165417003617]"
2139,0.0,0.0,"[0.6758184678426684,0.3241815321573316]"
2140,0.0,0.0,"[0.6758184678426684,0.3241815321573316]"
2141,0.0,0.0,"[0.6550092930580184,0.34499070694198164]"
2142,0.0,1.0,"[0.36711775932510493,0.6328822406748951]"
2143,0.0,1.0,"[0.36711775932510493,0.6328822406748951]"
2144,0.0,1.0,"[0.36711775932510493,0.6328822406748951]"
2145,0.0,1.0,"[0.3254929731058316,0.6745070268941684]"
2146,0.0,1.0,"[0.274267227291281,0.725732772708719]"
2147,0.0,1.0,"[0.24375603552680442,0.7562439644731955]"
2148,0.0,1.0,"[0.24375603552680442,0.7562439644731955]"
2149,0.0,0.0,"[0.955379991995874,0.04462000800412602]"
2150,0.0,0.0,"[0.955379991995874,0.04462000800412602]"
2151,0.0,0.0,"[0.955379991995874,0.04462000800412602]"
2152,0.0,0.0,"[0.8806316305428209,0.1193683694571791]"
2153,0.0,0.0,"[0.9272299764752038,0.07277002352479622]"
2154,0.0,0.0,"[0.8806316305428209,0.1193683694571791]"
2155,0.0,0.0,"[0.8806316305428209,0.1193683694571791]"
2156,0.0,0.0,"[0.8457483458299638,0.15425165417003617]"
2157,0.0,0.0,"[0.8457483458299638,0.15425165417003617]"
2158,0.0,0.0,"[0.8457483458299638,0.15425165417003617]"
2159,0.0,0.0,"[0.6758184678426684,0.3241815321573316]"
2160,0.0,0.0,"[0.6758184678426684,0.3241815321573316]"
2161,0.0,0.0,"[0.6550092930580184,0.34499070694198164]"
2162,0.0,0.0,"[0.6550092930580184,0.34499070694198164]"
2163,0.0,1.0,"[0.36711775932510493,0.6328822406748951]"
2164,0.0,1.0,"[0.36711775932510493,0.6328822406748951]"
2165,0.0,1.0,"[0.35081936296997396,0.649180637030026]"
2166,0.0,1.0,"[0.3254929731058316,0.6745070268941684]"
2167,0.0,1.0,"[0.3254929731058316,0.6745070268941684]"
2168,0.0,0.0,"[0.9552221653357976,0.044777834664202376]"
2169,0.0,0.0,"[0.955379991995874,0.04462000800412602]"
2170,0.0,0.0,"[0.955379991995874,0.04462000800412602]"
2171,0.0,0.0,"[0.955379991995874,0.04462000800412602]"
2172,0.0,0.0,"[0.8806316305428209,0.1193683694571791]"
2173,0.0,0.0,"[0.9272299764752038,0.07277002352479622]"
2174,0.0,0.0,"[0.8778285046306274,0.12217149536937255]"
2175,0.0,0.0,"[0.8778285046306274,0.12217149536937255]"
2176,0.0,0.0,"[0.8492052707609345,0.15079472923906545]"
2177,0.0,0.0,"[0.8492052707609345,0.15079472923906545]"
2178,0.0,1.0,"[0.35693443308896955,0.6430655669110305]"
2179,0.0,0.0,"[0.9549419599961996,0.045058040003800426]"
2180,0.0,0.0,"[0.9549419599961996,0.045058040003800426]"
2181,0.0,0.0,"[0.8778285046306274,0.12217149536937255]"
2182,0.0,0.0,"[0.954782657291701,0.045217342708299024]"
2183,0.0,0.0,"[0.9172179220070988,0.08278207799290116]"
2184,0.0,1.0,"[0.35014156395563345,0.6498584360443665]"
2185,0.0,1.0,"[0.408111723926396,0.591888276073604]"
2186,0.0,0.0,"[0.9511293402474725,0.04887065975252747]"
2187,0.0,0.0,"[0.882162297439058,0.11783770256094195]"
2188,0.0,0.0,"[0.8855759204002992,0.1144240795997008]"
2189,0.0,0.0,"[0.6765668790674177,0.32343312093258225]"
2190,0.0,0.0,"[0.6820056319161707,0.3179943680838293]"
2191,0.0,0.0,"[0.6583073428133861,0.3416926571866139]"
2192,0.0,0.0,"[0.6583073428133861,0.3416926571866139]"
2193,0.0,0.0,"[0.6885546400601715,0.31144535993982847]"
2194,0.0,0.0,"[0.6324085785348111,0.36759142146518886]"
2195,0.0,0.0,"[0.6203158986918023,0.37968410130819774]"
2196,0.0,0.0,"[0.5808479635524433,0.4191520364475567]"
2197,0.0,0.0,"[0.585853862588778,0.41414613741122197]"
2198,0.0,0.0,"[0.585853862588778,0.41414613741122197]"
2199,0.0,0.0,"[0.958972673884065,0.04102732611593496]"
2200,0.0,0.0,"[0.8855759204002992,0.1144240795997008]"
2201,0.0,0.0,"[0.8696553126414878,0.13034468735851223]"
2202,0.0,0.0,"[0.7262539317165594,0.2737460682834406]"
2203,0.0,0.0,"[0.9528774964489889,0.04712250355101111]"
2204,0.0,0.0,"[0.6846525769526965,0.31534742304730345]"
2205,0.0,0.0,"[0.6681204241197197,0.3318795758802803]"
2206,0.0,0.0,"[0.6304862457192273,0.3695137542807727]"
2207,0.0,0.0,"[0.5398810797476765,0.4601189202523235]"
2208,0.0,0.0,"[0.5907027096629353,0.40929729033706475]"
2209,0.0,0.0,"[0.9539980577543308,0.046001942245669225]"
2210,0.0,0.0,"[0.9436565097888677,0.056343490211132274]"
2211,0.0,0.0,"[0.9436565097888677,0.056343490211132274]"
2212,0.0,0.0,"[0.742087062730449,0.257912937269551]"
2213,0.0,0.0,"[0.8634647251193809,0.13653527488061912]"
2214,0.0,0.0,"[0.8634647251193809,0.13653527488061912]"
2215,0.0,0.0,"[0.6959661434809932,0.30403385651900683]"
2216,0.0,0.0,"[0.5793598366970832,0.42064016330291676]"
2217,0.0,0.0,"[0.6892773166572489,0.3107226833427511]"
2218,0.0,0.0,"[0.8518945150672247,0.1481054849327753]"
2219,0.0,0.0,"[0.9550445547490771,0.044955445250922876]"
2220,0.0,0.0,"[0.9550445547490771,0.044955445250922876]"
2221,0.0,0.0,"[0.8601604006941224,0.13983959930587764]"
2222,0.0,0.0,"[0.8601604006941224,0.13983959930587764]"
2223,0.0,0.0,"[0.8518945150672247,0.1481054849327753]"
2224,0.0,0.0,"[0.9562157763871246,0.04378422361287537]"
2225,0.0,0.0,"[0.7019677991847825,0.29803220081521753]"
2226,0.0,0.0,"[0.9524198147309486,0.04758018526905139]"
2227,0.0,0.0,"[0.9047444240292372,0.09525557597076284]"
2228,0.0,0.0,"[0.8755981869856311,0.12440181301436892]"
2229,0.0,0.0,"[0.8601604006941224,0.13983959930587764]"
2230,0.0,0.0,"[0.8601604006941224,0.13983959930587764]"
2231,0.0,0.0,"[0.6668918553006419,0.3331081446993581]"
2232,0.0,0.0,"[0.6729698455582027,0.3270301544417973]"
2233,0.0,0.0,"[0.6729698455582027,0.3270301544417973]"
2234,0.0,0.0,"[0.6254259275013432,0.3745740724986568]"
2235,0.0,0.0,"[0.6729698455582027,0.3270301544417973]"
2236,0.0,0.0,"[0.6254259275013432,0.3745740724986568]"
2237,0.0,0.0,"[0.9547723284590758,0.04522767154092422]"
2238,0.0,0.0,"[0.9550445547490771,0.044955445250922876]"
2239,0.0,0.0,"[0.8634647251193809,0.13653527488061912]"
2240,0.0,0.0,"[0.8696099772618859,0.13039002273811406]"
2241,0.0,0.0,"[0.7062736948565924,0.2937263051434076]"
2242,0.0,0.0,"[0.6572515563875849,0.3427484436124151]"
2243,0.0,0.0,"[0.954612454527008,0.04538754547299195]"
2244,0.0,0.0,"[0.9550445547490771,0.044955445250922876]"
2245,0.0,0.0,"[0.8994340014066328,0.10056599859336723]"
2246,0.0,0.0,"[0.8994340014066328,0.10056599859336723]"
2247,0.0,0.0,"[0.8518945150672247,0.1481054849327753]"
2248,0.0,0.0,"[0.6254259275013432,0.3745740724986568]"
2249,0.0,0.0,"[0.5622410786021524,0.43775892139784756]"
2250,0.0,0.0,"[0.9550445547490771,0.044955445250922876]"
2251,0.0,0.0,"[0.6884277303081341,0.3115722696918659]"
2252,0.0,0.0,"[0.954612454527008,0.04538754547299195]"
2253,0.0,0.0,"[0.9524143540230369,0.04758564597696313]"
2254,0.0,0.0,"[0.8967469869310948,0.10325301306890522]"
2255,0.0,0.0,"[0.8578708931377318,0.1421291068622682]"
2256,0.0,0.0,"[0.66240379390688,0.33759620609312]"
2257,0.0,0.0,"[0.952242439529158,0.04775756047084201]"
2258,0.0,0.0,"[0.9031685078782647,0.09683149212173525]"
2259,0.0,0.0,"[0.9031685078782647,0.09683149212173525]"
2260,0.0,0.0,"[0.8796683005046921,0.12033169949530786]"
2261,0.0,0.0,"[0.7094214695985197,0.2905785304014803]"
2262,0.0,0.0,"[0.7183795285338077,0.2816204714661923]"
2263,0.0,0.0,"[0.6711751511515786,0.32882484884842145]"
2264,0.0,0.0,"[0.8859237182629243,0.11407628173707574]"
2265,0.0,0.0,"[0.9499047894737588,0.05009521052624122]"
2266,0.0,0.0,"[0.8346045803026858,0.1653954196973142]"
2267,0.0,1.0,"[0.2957627455288651,0.7042372544711348]"
2268,0.0,0.0,"[0.5954796088461964,0.40452039115380356]"
2269,0.0,1.0,"[0.3785929348132356,0.6214070651867645]"
2270,0.0,1.0,"[0.16687550594507877,0.8331244940549212]"
2271,0.0,1.0,"[0.16687550594507877,0.8331244940549212]"
2272,0.0,0.0,"[0.716449081750907,0.28355091824909295]"
2273,0.0,0.0,"[0.716449081750907,0.28355091824909295]"
2274,0.0,1.0,"[0.44242384645264077,0.5575761535473592]"
2275,0.0,1.0,"[0.44242384645264077,0.5575761535473592]"
2276,0.0,0.0,"[0.8959811412695075,0.10401885873049255]"
2277,0.0,0.0,"[0.8435019251747033,0.15649807482529665]"
2278,0.0,0.0,"[0.6002945219483304,0.39970547805166956]"
2279,0.0,0.0,"[0.6002945219483304,0.39970547805166956]"
2280,0.0,0.0,"[0.8249786471890976,0.17502135281090236]"
2281,0.0,0.0,"[0.531499436090805,0.46850056390919503]"
2282,0.0,0.0,"[0.531499436090805,0.46850056390919503]"
2283,0.0,0.0,"[0.531499436090805,0.46850056390919503]"
2284,0.0,1.0,"[0.4641781814308136,0.5358218185691864]"
2285,0.0,0.0,"[0.6168293394015114,0.3831706605984886]"
2286,0.0,1.0,"[0.42622874368538544,0.5737712563146146]"
2287,0.0,0.0,"[0.8340459695332577,0.16595403046674229]"
2288,0.0,0.0,"[0.8289984240359569,0.17100157596404308]"
2289,0.0,0.0,"[0.6381136286216449,0.3618863713783551]"
2290,0.0,1.0,"[0.42622874368538544,0.5737712563146146]"
2291,0.0,0.0,"[0.861367390674186,0.138632609325814]"
2292,0.0,0.0,"[0.9469587677569903,0.05304123224300972]"
2293,0.0,0.0,"[0.7100128042060526,0.2899871957939474]"
2294,0.0,0.0,"[0.562988438659992,0.43701156134000796]"
2295,0.0,0.0,"[0.8017637658375724,0.19823623416242764]"
2296,0.0,0.0,"[0.9542351327099459,0.045764867290054134]"
2297,0.0,0.0,"[0.9520613320821635,0.04793866791783652]"
2298,0.0,0.0,"[0.9483091651983165,0.05169083480168346]"
2299,0.0,0.0,"[0.8724823068361692,0.12751769316383077]"
2300,0.0,0.0,"[0.861367390674186,0.138632609325814]"
2301,0.0,0.0,"[0.861367390674186,0.138632609325814]"
2302,0.0,0.0,"[0.5032420069070892,0.4967579930929108]"
2303,0.0,1.0,"[0.42622874368538544,0.5737712563146146]"
2304,0.0,1.0,"[0.42622874368538544,0.5737712563146146]"
2305,0.0,1.0,"[0.42622874368538544,0.5737712563146146]"
2306,0.0,1.0,"[0.42622874368538544,0.5737712563146146]"
2307,0.0,0.0,"[0.9474604476660599,0.05253955233394014]"
2308,0.0,0.0,"[0.861367390674186,0.138632609325814]"
2309,0.0,0.0,"[0.861367390674186,0.138632609325814]"
2310,0.0,0.0,"[0.866644128882386,0.13335587111761404]"
2311,0.0,0.0,"[0.8484151291536697,0.15158487084633032]"
2312,0.0,0.0,"[0.620143373763515,0.379856626236485]"
2313,0.0,0.0,"[0.620143373763515,0.379856626236485]"
2314,0.0,0.0,"[0.8260072852292303,0.17399271477076972]"
2315,0.0,0.0,"[0.7924907919004075,0.2075092080995925]"
2316,0.0,0.0,"[0.5926830530668031,0.40731694693319687]"
2317,0.0,0.0,"[0.5820982041535819,0.41790179584641807]"
2318,0.0,0.0,"[0.6284030914296929,0.37159690857030714]"
2319,0.0,0.0,"[0.5820982041535819,0.41790179584641807]"
2320,0.0,0.0,"[0.5820982041535819,0.41790179584641807]"
2321,0.0,0.0,"[0.9512478201944364,0.04875217980556357]"
2322,0.0,0.0,"[0.9391301238888633,0.0608698761111367]"
2323,0.0,0.0,"[0.562988438659992,0.43701156134000796]"
2324,0.0,0.0,"[0.562988438659992,0.43701156134000796]"
2325,0.0,0.0,"[0.5349685244419782,0.4650314755580218]"
2326,0.0,1.0,"[0.4959004475593698,0.5040995524406302]"
2327,0.0,1.0,"[0.4575722653444441,0.5424277346555559]"
2328,0.0,0.0,"[0.9520613320821635,0.04793866791783652]"
2329,0.0,0.0,"[0.9474604476660599,0.05253955233394014]"
2330,0.0,0.0,"[0.8465609344523038,0.15343906554769615]"
2331,0.0,0.0,"[0.6624421505690373,0.3375578494309627]"
2332,0.0,0.0,"[0.620143373763515,0.379856626236485]"
2333,0.0,0.0,"[0.8260072852292303,0.17399271477076972]"
2334,0.0,0.0,"[0.7924907919004075,0.2075092080995925]"
2335,0.0,0.0,"[0.6155175694907989,0.38448243050920106]"
2336,0.0,0.0,"[0.6155175694907989,0.38448243050920106]"
2337,0.0,0.0,"[0.5926830530668031,0.40731694693319687]"
2338,0.0,0.0,"[0.5926830530668031,0.40731694693319687]"
2339,0.0,0.0,"[0.6284030914296929,0.37159690857030714]"
2340,0.0,0.0,"[0.9266500379241333,0.07334996207586675]"
2341,0.0,0.0,"[0.8800307804557397,0.11996921954426032]"
2342,0.0,0.0,"[0.8800307804557397,0.11996921954426032]"
2343,0.0,0.0,"[0.8800307804557397,0.11996921954426032]"
2344,0.0,0.0,"[0.562988438659992,0.43701156134000796]"
2345,0.0,1.0,"[0.4575722653444441,0.5424277346555559]"
2346,0.0,0.0,"[0.9542351327099459,0.045764867290054134]"
2347,0.0,0.0,"[0.8800307804557397,0.11996921954426032]"
2348,0.0,0.0,"[0.8813811943996003,0.11861880560039972]"
2349,0.0,0.0,"[0.8724823068361692,0.12751769316383077]"
2350,0.0,0.0,"[0.9677127605813247,0.032287239418675284]"
2351,0.0,1.0,"[0.4641781814308136,0.5358218185691864]"
2352,0.0,0.0,"[0.7934543391547477,0.20654566084525228]"
2353,0.0,1.0,"[0.42622874368538544,0.5737712563146146]"
2354,0.0,1.0,"[0.42622874368538544,0.5737712563146146]"
2355,0.0,1.0,"[0.42622874368538544,0.5737712563146146]"
2356,0.0,0.0,"[0.9499172239214485,0.050082776078551494]"
2357,0.0,0.0,"[0.8902884733379596,0.10971152666204043]"
2358,0.0,0.0,"[0.8902884733379596,0.10971152666204043]"
2359,0.0,0.0,"[0.6731300454938252,0.32686995450617484]"
2360,0.0,0.0,"[0.6731300454938252,0.32686995450617484]"
2361,0.0,0.0,"[0.6573570301846755,0.3426429698153245]"
2362,0.0,0.0,"[0.6314253904132588,0.36857460958674115]"
2363,0.0,0.0,"[0.6314253904132588,0.36857460958674115]"
2364,0.0,0.0,"[0.800302327951889,0.19969767204811095]"
2365,0.0,0.0,"[0.6069868832213352,0.3930131167786648]"
2366,0.0,0.0,"[0.6042601976326932,0.39573980236730677]"
2367,0.0,0.0,"[0.8111216691257113,0.18887833087428874]"
2368,0.0,0.0,"[0.6731300454938252,0.32686995450617484]"
2369,0.0,0.0,"[0.6314253904132588,0.36857460958674115]"
2370,0.0,0.0,"[0.6314253904132588,0.36857460958674115]"
2371,0.0,0.0,"[0.8902884733379596,0.10971152666204043]"
2372,0.0,0.0,"[0.7872780537841464,0.2127219462158536]"
2373,0.0,0.0,"[0.8800307804557397,0.11996921954426032]"
2374,0.0,0.0,"[0.6393906403462611,0.36060935965373886]"
2375,0.0,0.0,"[0.5831668632958561,0.4168331367041439]"
2376,0.0,0.0,"[0.5831668632958561,0.4168331367041439]"
2377,0.0,0.0,"[0.562988438659992,0.43701156134000796]"
2378,0.0,0.0,"[0.9542351327099459,0.045764867290054134]"
2379,0.0,0.0,"[0.9675947567091205,0.03240524329087946]"
2380,0.0,0.0,"[0.9478086402774198,0.052191359722580155]"
2381,0.0,0.0,"[0.9532376713081933,0.04676232869180674]"
2382,0.0,0.0,"[0.9343940474676332,0.06560595253236678]"
2383,0.0,0.0,"[0.957599816188244,0.04240018381175603]"
2384,0.0,0.0,"[0.955829462705013,0.04417053729498699]"
2385,0.0,0.0,"[0.9580422956767187,0.041957704323281275]"
2386,0.0,0.0,"[0.9562764085117655,0.04372359148823446]"
2387,0.0,0.0,"[0.9540893011438392,0.045910698856160836]"
2388,0.0,0.0,"[0.9540893011438392,0.045910698856160836]"
2389,0.0,0.0,"[0.955594966120746,0.044405033879253986]"
2390,0.0,0.0,"[0.955594966120746,0.044405033879253986]"
2391,0.0,0.0,"[0.955594966120746,0.044405033879253986]"
2392,0.0,0.0,"[0.955594966120746,0.044405033879253986]"
2393,0.0,0.0,"[0.9552842365218841,0.0447157634781159]"
2394,0.0,0.0,"[0.9562764085117655,0.04372359148823446]"
2395,0.0,0.0,"[0.9564341781030224,0.04356582189697755]"
2396,0.0,0.0,"[0.9532376713081933,0.04676232869180674]"
2397,0.0,0.0,"[0.9532376713081933,0.04676232869180674]"
2398,0.0,0.0,"[0.9573169281978351,0.04268307180216491]"
2399,0.0,0.0,"[0.9573169281978351,0.04268307180216491]"
2400,0.0,0.0,"[0.9570177062489339,0.0429822937510661]"
2401,0.0,0.0,"[0.9570177062489339,0.0429822937510661]"
2402,0.0,0.0,"[0.9570177062489339,0.0429822937510661]"
2403,0.0,0.0,"[0.9570177062489339,0.0429822937510661]"
2404,0.0,0.0,"[0.9501923521231316,0.04980764787686842]"
2405,0.0,0.0,"[0.955594966120746,0.044405033879253986]"
2406,0.0,0.0,"[0.955594966120746,0.044405033879253986]"
2407,0.0,0.0,"[0.95639956309897,0.04360043690102999]"
2408,0.0,0.0,"[0.95639956309897,0.04360043690102999]"
2409,0.0,0.0,"[0.95639956309897,0.04360043690102999]"
2410,0.0,0.0,"[0.95639956309897,0.04360043690102999]"
2411,0.0,0.0,"[0.9562422988135219,0.04375770118647815]"
2412,0.0,0.0,"[0.9562422988135219,0.04375770118647815]"
2413,0.0,0.0,"[0.9564341781030224,0.04356582189697755]"
2414,0.0,0.0,"[0.9532376713081933,0.04676232869180674]"
2415,0.0,0.0,"[0.9532376713081933,0.04676232869180674]"
2416,0.0,0.0,"[0.9154562544538816,0.08454374554611843]"
2417,0.0,0.0,"[0.8523062454527537,0.14769375454724631]"
2418,0.0,0.0,"[0.818918687174837,0.18108131282516304]"
2419,0.0,0.0,"[0.9158931297049845,0.08410687029501551]"
2420,0.0,0.0,"[0.7805213942590484,0.21947860574095157]"
2421,0.0,0.0,"[0.7383700338921405,0.2616299661078595]"
2422,0.0,0.0,"[0.8921285687831955,0.10787143121680454]"
2423,0.0,0.0,"[0.9373671250174159,0.06263287498258407]"
2424,0.0,0.0,"[0.94252038059936,0.05747961940063995]"
2425,0.0,0.0,"[0.9481033118004116,0.05189668819958837]"
2426,0.0,0.0,"[0.9447741055974942,0.055225894402505804]"
2427,0.0,0.0,"[0.9477262868097753,0.05227371319022467]"
2428,0.0,0.0,"[0.9477262868097753,0.05227371319022467]"
2429,0.0,0.0,"[0.9481033118004116,0.05189668819958837]"
2430,0.0,0.0,"[0.9355539135306926,0.06444608646930738]"
2431,0.0,0.0,"[0.9355539135306926,0.06444608646930738]"
2432,0.0,0.0,"[0.9348454742474128,0.06515452575258718]"
2433,0.0,0.0,"[0.9348454742474128,0.06515452575258718]"
2434,0.0,0.0,"[0.9348454742474128,0.06515452575258718]"
2435,0.0,0.0,"[0.9348454742474128,0.06515452575258718]"
2436,0.0,0.0,"[0.9355539135306926,0.06444608646930738]"
2437,0.0,0.0,"[0.9355539135306926,0.06444608646930738]"
2438,0.0,0.0,"[0.9477262868097753,0.05227371319022467]"
2439,0.0,0.0,"[0.9477262868097753,0.05227371319022467]"
2440,0.0,0.0,"[0.9380261381855293,0.06197386181447073]"
2441,0.0,0.0,"[0.9389195263742657,0.06108047362573432]"
2442,0.0,0.0,"[0.9389195263742657,0.06108047362573432]"
2443,0.0,0.0,"[0.52967763126079,0.47032236873920996]"
2444,0.0,0.0,"[0.52967763126079,0.47032236873920996]"
2445,0.0,0.0,"[0.52967763126079,0.47032236873920996]"
2446,0.0,0.0,"[0.5055903024233107,0.4944096975766893]"
2447,0.0,0.0,"[0.5055903024233107,0.4944096975766893]"
2448,0.0,0.0,"[0.8245800085780562,0.17541999142194376]"
2449,0.0,0.0,"[0.814283021001193,0.18571697899880701]"
2450,0.0,1.0,"[0.45966847229683283,0.5403315277031672]"
2451,0.0,1.0,"[0.445057322869688,0.554942677130312]"
2452,0.0,1.0,"[0.3346768472623236,0.6653231527376764]"
2453,0.0,0.0,"[0.9549393725715206,0.04506062742847938]"
2454,0.0,0.0,"[0.9549393725715206,0.04506062742847938]"
2455,0.0,0.0,"[0.9381720489811107,0.06182795101888927]"
2456,0.0,0.0,"[0.8388930272341841,0.16110697276581587]"
2457,0.0,0.0,"[0.8232977159293807,0.17670228407061928]"
2458,0.0,0.0,"[0.8232977159293807,0.17670228407061928]"
2459,0.0,1.0,"[0.45966847229683283,0.5403315277031672]"
2460,0.0,1.0,"[0.45966847229683283,0.5403315277031672]"
2461,0.0,1.0,"[0.45966847229683283,0.5403315277031672]"
2462,0.0,1.0,"[0.45966847229683283,0.5403315277031672]"
2463,0.0,0.0,"[0.9347681106540786,0.06523188934592139]"
2464,0.0,0.0,"[0.5364368030542221,0.46356319694577786]"
2465,0.0,1.0,"[0.48077778676257354,0.5192222132374265]"
2466,0.0,1.0,"[0.48077778676257354,0.5192222132374265]"
2467,0.0,0.0,"[0.6308251841968369,0.36917481580316314]"
2468,0.0,0.0,"[0.9542351327099459,0.045764867290054134]"
2469,0.0,0.0,"[0.8530495895079,0.1469504104921]"
2470,0.0,0.0,"[0.9675947567091205,0.03240524329087946]"
2471,0.0,0.0,"[0.8232977159293807,0.17670228407061928]"
2472,0.0,0.0,"[0.8016559330684531,0.19834406693154694]"
2473,0.0,0.0,"[0.52967763126079,0.47032236873920996]"
2474,0.0,0.0,"[0.9520613320821635,0.04793866791783652]"
2475,0.0,0.0,"[0.857696475399616,0.14230352460038398]"
2476,0.0,0.0,"[0.857696475399616,0.14230352460038398]"
2477,0.0,0.0,"[0.8184039818399133,0.18159601816008675]"
2478,0.0,0.0,"[0.8184039818399133,0.18159601816008675]"
2479,0.0,0.0,"[0.540500510663355,0.459499489336645]"
2480,0.0,0.0,"[0.947504752341835,0.052495247658165045]"
2481,0.0,0.0,"[0.947504752341835,0.052495247658165045]"
2482,0.0,0.0,"[0.947504752341835,0.052495247658165045]"
2483,0.0,0.0,"[0.7440753817315462,0.2559246182684538]"
2484,0.0,0.0,"[0.9618563384876748,0.03814366151232518]"
2485,0.0,0.0,"[0.5599436908013189,0.4400563091986811]"
2486,0.0,0.0,"[0.947504752341835,0.052495247658165045]"
2487,0.0,0.0,"[0.8648701412532561,0.13512985874674388]"
2488,0.0,0.0,"[0.8648701412532561,0.13512985874674388]"
2489,0.0,0.0,"[0.8648701412532561,0.13512985874674388]"
2490,0.0,0.0,"[0.6073870083362704,0.39261299166372965]"
2491,0.0,0.0,"[0.6073870083362704,0.39261299166372965]"
2492,0.0,0.0,"[0.6073870083362704,0.39261299166372965]"
2493,0.0,0.0,"[0.9542351327099459,0.045764867290054134]"
2494,0.0,0.0,"[0.9520613320821635,0.04793866791783652]"
2495,0.0,0.0,"[0.9197218911240249,0.08027810887597508]"
2496,0.0,0.0,"[0.9480530319771202,0.05194696802287979]"
2497,0.0,0.0,"[0.9480530319771202,0.05194696802287979]"
2498,0.0,0.0,"[0.8802110936504816,0.11978890634951844]"
2499,0.0,0.0,"[0.8090973853304856,0.19090261466951441]"
2500,0.0,0.0,"[0.7861681186439899,0.21383188135601006]"
2501,0.0,0.0,"[0.5060383348208976,0.49396166517910245]"
2502,0.0,0.0,"[0.8090973853304856,0.19090261466951441]"
2503,0.0,0.0,"[0.8634762518722164,0.13652374812778356]"
2504,0.0,0.0,"[0.5992437389205025,0.40075626107949747]"
2505,0.0,0.0,"[0.5992437389205025,0.40075626107949747]"
2506,0.0,0.0,"[0.5572796774864563,0.44272032251354365]"
2507,0.0,0.0,"[0.947504752341835,0.052495247658165045]"
2508,0.0,0.0,"[0.947504752341835,0.052495247658165045]"
2509,0.0,0.0,"[0.947504752341835,0.052495247658165045]"
2510,0.0,0.0,"[0.947504752341835,0.052495247658165045]"
2511,0.0,0.0,"[0.8168001613320426,0.18319983866795742]"
2512,0.0,0.0,"[0.789300412234872,0.21069958776512798]"
2513,0.0,0.0,"[0.9568595401838316,0.04314045981616843]"
2514,0.0,0.0,"[0.6161297239698991,0.38387027603010093]"
2515,0.0,0.0,"[0.5717790509959807,0.4282209490040193]"
2516,0.0,0.0,"[0.5717790509959807,0.4282209490040193]"
2517,0.0,0.0,"[0.5717790509959807,0.4282209490040193]"
2518,0.0,0.0,"[0.947504752341835,0.052495247658165045]"
2519,0.0,0.0,"[0.9474952584085043,0.05250474159149565]"
2520,0.0,0.0,"[0.814751314502661,0.18524868549733897]"
2521,0.0,0.0,"[0.9607026202325366,0.03929737976746339]"
2522,0.0,0.0,"[0.8648701412532561,0.13512985874674388]"
2523,0.0,0.0,"[0.8648701412532561,0.13512985874674388]"
2524,0.0,0.0,"[0.8648701412532561,0.13512985874674388]"
2525,0.0,0.0,"[0.8648701412532561,0.13512985874674388]"
2526,0.0,0.0,"[0.9542351327099459,0.045764867290054134]"
2527,0.0,0.0,"[0.8648701412532561,0.13512985874674388]"
2528,0.0,0.0,"[0.9542351327099459,0.045764867290054134]"
2529,0.0,0.0,"[0.9532559662539202,0.04674403374607983]"
2530,0.0,0.0,"[0.861881951226886,0.13811804877311396]"
2531,0.0,0.0,"[0.6887777914070043,0.31122220859299565]"
2532,0.0,0.0,"[0.9560978519923524,0.04390214800764758]"
2533,0.0,0.0,"[0.9075224115713707,0.0924775884286293]"
2534,0.0,0.0,"[0.8121813595805187,0.18781864041948126]"
2535,0.0,0.0,"[0.9081372392598858,0.09186276074011424]"
2536,0.0,0.0,"[0.846206633635372,0.15379336636462804]"
2537,0.0,0.0,"[0.9450437494041507,0.0549562505958493]"
2538,0.0,0.0,"[0.9334440979691733,0.06655590203082673]"
2539,0.0,0.0,"[0.8960581924255784,0.10394180757442162]"
2540,0.0,0.0,"[0.8835787518728212,0.1164212481271788]"
2541,0.0,0.0,"[0.9129491043341174,0.08705089566588264]"
2542,0.0,0.0,"[0.9399286291222694,0.06007137087773062]"
