,label,prediction,probability
3377,0.0,0.0,"[0.5083499540537625,0.4916500459462375]"
3378,0.0,0.0,"[0.7514394154337561,0.24856058456624386]"
3379,0.0,0.0,"[0.7514394154337561,0.24856058456624386]"
3380,0.0,0.0,"[0.5083499540537625,0.4916500459462375]"
3381,0.0,1.0,"[0.4974445353158775,0.5025554646841225]"
3382,0.0,1.0,"[0.4974445353158775,0.5025554646841225]"
3383,0.0,1.0,"[0.4974445353158775,0.5025554646841225]"
3384,0.0,1.0,"[0.4974445353158775,0.5025554646841225]"
3385,0.0,0.0,"[0.7432021920982197,0.2567978079017803]"
3386,0.0,0.0,"[0.7432021920982197,0.2567978079017803]"
3387,0.0,1.0,"[0.4974445353158775,0.5025554646841225]"
3388,0.0,1.0,"[0.4974445353158775,0.5025554646841225]"
3389,0.0,0.0,"[0.7432021920982197,0.2567978079017803]"
3390,0.0,1.0,"[0.4974445353158775,0.5025554646841225]"
3391,0.0,0.0,"[0.7432021920982197,0.2567978079017803]"
3392,0.0,1.0,"[0.4974445353158775,0.5025554646841225]"
3393,0.0,0.0,"[0.7432021920982197,0.2567978079017803]"
3394,0.0,0.0,"[0.7432021920982197,0.2567978079017803]"
3395,0.0,0.0,"[0.7432021920982197,0.2567978079017803]"
3396,0.0,1.0,"[0.43007078597782805,0.5699292140221719]"
3397,0.0,0.0,"[0.7432021920982197,0.2567978079017803]"
3398,0.0,1.0,"[0.43007078597782805,0.5699292140221719]"
3399,0.0,1.0,"[0.43007078597782805,0.5699292140221719]"
3400,0.0,1.0,"[0.43007078597782805,0.5699292140221719]"
3401,0.0,0.0,"[0.7432021920982197,0.2567978079017803]"
3402,0.0,1.0,"[0.43007078597782805,0.5699292140221719]"
3403,0.0,1.0,"[0.43007078597782805,0.5699292140221719]"
3404,0.0,1.0,"[0.43007078597782805,0.5699292140221719]"
3405,0.0,1.0,"[0.43007078597782805,0.5699292140221719]"
3406,0.0,0.0,"[0.9537266518996081,0.04627334810039185]"
3407,0.0,0.0,"[0.9583643210602117,0.041635678939788257]"
3408,0.0,0.0,"[0.958579202473592,0.04142079752640804]"
3409,0.0,0.0,"[0.958579202473592,0.04142079752640804]"
3410,0.0,0.0,"[0.958579202473592,0.04142079752640804]"
3411,0.0,0.0,"[0.8309469982686847,0.16905300173131532]"
3412,0.0,0.0,"[0.8309469982686847,0.16905300173131532]"
3413,0.0,0.0,"[0.8122929271262826,0.18770707287371735]"
3414,0.0,0.0,"[0.8122929271262826,0.18770707287371735]"
3415,0.0,0.0,"[0.8684285972045265,0.13157140279547352]"
3416,0.0,0.0,"[0.9046063594098336,0.09539364059016642]"
3417,0.0,0.0,"[0.9046063594098336,0.09539364059016642]"
3418,0.0,0.0,"[0.9569444292353605,0.043055570764639506]"
3419,0.0,0.0,"[0.8768734982997938,0.12312650170020623]"
3420,0.0,0.0,"[0.8768734982997938,0.12312650170020623]"
3421,0.0,0.0,"[0.6765356673670985,0.32346433263290153]"
3422,0.0,0.0,"[0.6765356673670985,0.32346433263290153]"
3423,0.0,0.0,"[0.6765356673670985,0.32346433263290153]"
3424,0.0,0.0,"[0.6327211862461947,0.36727881375380533]"
3425,0.0,0.0,"[0.6269448766941788,0.37305512330582125]"
3426,0.0,0.0,"[0.6269448766941788,0.37305512330582125]"
3427,0.0,0.0,"[0.6269448766941788,0.37305512330582125]"
3428,0.0,0.0,"[0.6269448766941788,0.37305512330582125]"
3429,0.0,0.0,"[0.8354075479043008,0.16459245209569917]"
3430,0.0,0.0,"[0.8354075479043008,0.16459245209569917]"
3431,0.0,0.0,"[0.829320956436825,0.17067904356317498]"
3432,0.0,0.0,"[0.6166864905904416,0.38331350940955844]"
3433,0.0,0.0,"[0.6166864905904416,0.38331350940955844]"
3434,0.0,0.0,"[0.6166864905904416,0.38331350940955844]"
3435,0.0,0.0,"[0.6166864905904416,0.38331350940955844]"
3436,0.0,0.0,"[0.6166864905904416,0.38331350940955844]"
3437,0.0,0.0,"[0.9490571733064539,0.050942826693546106]"
3438,0.0,0.0,"[0.9569444292353605,0.043055570764639506]"
3439,0.0,0.0,"[0.9382489309213647,0.06175106907863526]"
3440,0.0,0.0,"[0.8164108986255221,0.18358910137447793]"
3441,0.0,0.0,"[0.9579059638384121,0.04209403616158791]"
3442,0.0,0.0,"[0.9569444292353605,0.043055570764639506]"
3443,0.0,0.0,"[0.9046063594098336,0.09539364059016642]"
3444,0.0,0.0,"[0.9046063594098336,0.09539364059016642]"
3445,0.0,0.0,"[0.9489857288738386,0.051014271126161415]"
3446,0.0,0.0,"[0.9463175263694553,0.05368247363054468]"
3447,0.0,0.0,"[0.952982148705656,0.04701785129434399]"
3448,0.0,0.0,"[0.8561672654058304,0.14383273459416956]"
3449,0.0,0.0,"[0.6765356673670985,0.32346433263290153]"
3450,0.0,0.0,"[0.6327211862461947,0.36727881375380533]"
3451,0.0,0.0,"[0.6327211862461947,0.36727881375380533]"
3452,0.0,0.0,"[0.6327211862461947,0.36727881375380533]"
3453,0.0,0.0,"[0.6269448766941788,0.37305512330582125]"
3454,0.0,0.0,"[0.6166864905904416,0.38331350940955844]"
3455,0.0,0.0,"[0.8022286715193317,0.19777132848066825]"
3456,0.0,0.0,"[0.9535085005687717,0.04649149943122832]"
3457,0.0,0.0,"[0.9619016489222831,0.03809835107771686]"
3458,0.0,0.0,"[0.9046063594098336,0.09539364059016642]"
3459,0.0,0.0,"[0.9046063594098336,0.09539364059016642]"
3460,0.0,0.0,"[0.842415146588259,0.157584853411741]"
3461,0.0,0.0,"[0.8164108986255221,0.18358910137447793]"
3462,0.0,0.0,"[0.8164108986255221,0.18358910137447793]"
3463,0.0,0.0,"[0.8059799725452628,0.19402002745473723]"
3464,0.0,0.0,"[0.9375709665035699,0.06242903349643014]"
3465,0.0,0.0,"[0.888154663670263,0.11184533632973703]"
3466,0.0,0.0,"[0.9375709665035699,0.06242903349643014]"
3467,0.0,0.0,"[0.9375709665035699,0.06242903349643014]"
3468,0.0,0.0,"[0.888154663670263,0.11184533632973703]"
3469,0.0,0.0,"[0.888154663670263,0.11184533632973703]"
3470,0.0,0.0,"[0.888154663670263,0.11184533632973703]"
3471,0.0,0.0,"[0.9375709665035699,0.06242903349643014]"
3472,0.0,0.0,"[0.6365537059937052,0.3634462940062948]"
3473,0.0,0.0,"[0.7681100924907067,0.23188990750929328]"
3474,0.0,0.0,"[0.7681100924907067,0.23188990750929328]"
3475,0.0,0.0,"[0.6365537059937052,0.3634462940062948]"
3476,0.0,0.0,"[0.6365537059937052,0.3634462940062948]"
3477,0.0,0.0,"[0.6138512133950913,0.3861487866049087]"
3478,0.0,0.0,"[0.6138512133950913,0.3861487866049087]"
3479,0.0,0.0,"[0.6138512133950913,0.3861487866049087]"
3480,0.0,0.0,"[0.7681100924907067,0.23188990750929328]"
3481,0.0,0.0,"[0.6138512133950913,0.3861487866049087]"
3482,0.0,0.0,"[0.5710256160277158,0.42897438397228416]"
3483,0.0,0.0,"[0.5710256160277158,0.42897438397228416]"
3484,0.0,0.0,"[0.5710256160277158,0.42897438397228416]"
3485,0.0,0.0,"[0.5412363165701636,0.4587636834298364]"
3486,0.0,0.0,"[0.5412363165701636,0.4587636834298364]"
3487,0.0,0.0,"[0.5412363165701636,0.4587636834298364]"
3488,0.0,0.0,"[0.5303864830083048,0.4696135169916952]"
3489,0.0,0.0,"[0.5303864830083048,0.4696135169916952]"
3490,0.0,0.0,"[0.7432021920982197,0.2567978079017803]"
3491,0.0,0.0,"[0.9552922256244489,0.04470777437555107]"
3492,0.0,0.0,"[0.9512538463974072,0.04874615360259282]"
3493,0.0,0.0,"[0.9581504303891415,0.041849569610858506]"
3494,0.0,0.0,"[0.8863659017502511,0.1136340982497489]"
3495,0.0,0.0,"[0.8863659017502511,0.1136340982497489]"
3496,0.0,0.0,"[0.8863659017502511,0.1136340982497489]"
3497,0.0,0.0,"[0.9578079604676084,0.04219203953239159]"
3498,0.0,0.0,"[0.9353392115885434,0.06466078841145662]"
3499,0.0,0.0,"[0.9568657253853363,0.04313427461466368]"
3500,0.0,0.0,"[0.9554151451880268,0.04458485481197316]"
3501,0.0,0.0,"[0.9554151451880268,0.04458485481197316]"
3502,0.0,0.0,"[0.9554151451880268,0.04458485481197316]"
3503,0.0,0.0,"[0.9554151451880268,0.04458485481197316]"
3504,0.0,0.0,"[0.9554151451880268,0.04458485481197316]"
3505,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3506,0.0,0.0,"[0.94224610879963,0.05775389120037]"
3507,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3508,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3509,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3510,0.0,0.0,"[0.94224610879963,0.05775389120037]"
3511,0.0,0.0,"[0.94224610879963,0.05775389120037]"
3512,0.0,0.0,"[0.94224610879963,0.05775389120037]"
3513,0.0,0.0,"[0.94224610879963,0.05775389120037]"
3514,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3515,0.0,0.0,"[0.94224610879963,0.05775389120037]"
3516,0.0,0.0,"[0.9461683259531746,0.05383167404682543]"
3517,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3518,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3519,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3520,0.0,0.0,"[0.9487643492564152,0.051235650743584826]"
3521,0.0,0.0,"[0.9406259916319731,0.059374008368026865]"
3522,0.0,0.0,"[0.9406259916319731,0.059374008368026865]"
3523,0.0,0.0,"[0.9545160439597097,0.04548395604029032]"
3524,0.0,0.0,"[0.9511886182609165,0.048811381739083504]"
3525,0.0,0.0,"[0.9545160439597097,0.04548395604029032]"
3526,0.0,0.0,"[0.9535544231797466,0.04644557682025341]"
3527,0.0,0.0,"[0.9504840105701362,0.049515989429863794]"
3528,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3529,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3530,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3531,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3532,0.0,0.0,"[0.9535699289768045,0.04643007102319552]"
3533,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3534,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3535,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3536,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3537,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3538,0.0,0.0,"[0.9535699289768045,0.04643007102319552]"
3539,0.0,0.0,"[0.9535699289768045,0.04643007102319552]"
3540,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3541,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3542,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3543,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3544,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3545,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3546,0.0,0.0,"[0.9535699289768045,0.04643007102319552]"
3547,0.0,0.0,"[0.9535699289768045,0.04643007102319552]"
3548,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3549,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3550,0.0,0.0,"[0.9535699289768045,0.04643007102319552]"
3551,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3552,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3553,0.0,0.0,"[0.9535699289768045,0.04643007102319552]"
3554,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3555,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3556,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3557,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3558,0.0,0.0,"[0.9535699289768045,0.04643007102319552]"
3559,0.0,0.0,"[0.9535699289768045,0.04643007102319552]"
3560,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3561,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3562,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3563,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3564,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3565,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3566,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3567,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3568,0.0,0.0,"[0.9518891011049055,0.048110898895094456]"
3569,0.0,0.0,"[0.9518891011049055,0.048110898895094456]"
3570,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3571,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3572,0.0,0.0,"[0.9535699289768045,0.04643007102319552]"
3573,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3574,0.0,0.0,"[0.9518891011049055,0.048110898895094456]"
3575,0.0,0.0,"[0.9502769400519762,0.04972305994802384]"
3576,0.0,0.0,"[0.9502769400519762,0.04972305994802384]"
3577,0.0,0.0,"[0.9502769400519762,0.04972305994802384]"
3578,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3579,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3580,0.0,0.0,"[0.9502769400519762,0.04972305994802384]"
3581,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3582,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3583,0.0,0.0,"[0.9545160439597097,0.04548395604029032]"
3584,0.0,0.0,"[0.9545160439597097,0.04548395604029032]"
3585,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3586,0.0,0.0,"[0.9502769400519762,0.04972305994802384]"
3587,0.0,0.0,"[0.9543776983801925,0.045622301619807515]"
3588,0.0,0.0,"[0.9543776983801925,0.045622301619807515]"
3589,0.0,0.0,"[0.9543776983801925,0.045622301619807515]"
3590,0.0,0.0,"[0.9554669023361368,0.04453309766386315]"
3591,0.0,0.0,"[0.9554669023361368,0.04453309766386315]"
3592,0.0,0.0,"[0.9371923066501477,0.06280769334985226]"
3593,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3594,0.0,0.0,"[0.9539715434039888,0.04602845659601118]"
3595,0.0,0.0,"[0.9539715434039888,0.04602845659601118]"
3596,0.0,0.0,"[0.9560991532304165,0.0439008467695835]"
3597,0.0,0.0,"[0.9566936378526515,0.04330636214734851]"
3598,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3599,0.0,0.0,"[0.9566936378526515,0.04330636214734851]"
3600,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3601,0.0,0.0,"[0.948157999357732,0.05184200064226796]"
3602,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3603,0.0,0.0,"[0.9539715434039888,0.04602845659601118]"
3604,0.0,0.0,"[0.948157999357732,0.05184200064226796]"
3605,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3606,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3607,0.0,0.0,"[0.948157999357732,0.05184200064226796]"
3608,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3609,0.0,0.0,"[0.949977372707152,0.05002262729284801]"
3610,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3611,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3612,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3613,0.0,0.0,"[0.949977372707152,0.05002262729284801]"
3614,0.0,0.0,"[0.948157999357732,0.05184200064226796]"
3615,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3616,0.0,0.0,"[0.948157999357732,0.05184200064226796]"
3617,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3618,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3619,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3620,0.0,0.0,"[0.948157999357732,0.05184200064226796]"
3621,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3622,0.0,0.0,"[0.948157999357732,0.05184200064226796]"
3623,0.0,0.0,"[0.948157999357732,0.05184200064226796]"
3624,0.0,0.0,"[0.9518891011049055,0.048110898895094456]"
3625,0.0,0.0,"[0.9518891011049055,0.048110898895094456]"
3626,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3627,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3628,0.0,0.0,"[0.9471173224424577,0.05288267755754228]"
3629,0.0,0.0,"[0.9545160439597097,0.04548395604029032]"
3630,0.0,0.0,"[0.9538571386193179,0.04614286138068213]"
3631,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3632,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3633,0.0,0.0,"[0.9548988363472153,0.045101163652784715]"
3634,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3635,0.0,0.0,"[0.9548988363472153,0.045101163652784715]"
3636,0.0,0.0,"[0.9548988363472153,0.045101163652784715]"
3637,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3638,0.0,0.0,"[0.9548988363472153,0.045101163652784715]"
3639,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3640,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3641,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3642,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3643,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3644,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3645,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3646,0.0,0.0,"[0.9542808911476545,0.045719108852345536]"
3647,0.0,0.0,"[0.9548988363472153,0.045101163652784715]"
3648,0.0,0.0,"[0.9548988363472153,0.045101163652784715]"
3649,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3650,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3651,0.0,0.0,"[0.9548988363472153,0.045101163652784715]"
3652,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3653,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3654,0.0,0.0,"[0.9542808911476545,0.045719108852345536]"
3655,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3656,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3657,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3658,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3659,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3660,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3661,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3662,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3663,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3664,0.0,0.0,"[0.9526711140751685,0.04732888592483153]"
3665,0.0,0.0,"[0.9526711140751685,0.04732888592483153]"
3666,0.0,0.0,"[0.9526711140751685,0.04732888592483153]"
3667,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3668,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3669,0.0,0.0,"[0.9526711140751685,0.04732888592483153]"
3670,0.0,0.0,"[0.9526711140751685,0.04732888592483153]"
3671,0.0,0.0,"[0.9526711140751685,0.04732888592483153]"
3672,0.0,0.0,"[0.9548988363472153,0.045101163652784715]"
3673,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3674,0.0,0.0,"[0.9548988363472153,0.045101163652784715]"
3675,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3676,0.0,0.0,"[0.9453322238538376,0.05466777614616236]"
3677,0.0,0.0,"[0.9526711140751685,0.04732888592483153]"
3678,0.0,0.0,"[0.9518891011049055,0.048110898895094456]"
3679,0.0,0.0,"[0.9518891011049055,0.048110898895094456]"
3680,0.0,0.0,"[0.9520695786757876,0.047930421324212436]"
3681,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3682,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3683,0.0,0.0,"[0.9502769400519762,0.04972305994802384]"
3684,0.0,0.0,"[0.9502769400519762,0.04972305994802384]"
3685,0.0,0.0,"[0.9502769400519762,0.04972305994802384]"
3686,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3687,0.0,0.0,"[0.9502769400519762,0.04972305994802384]"
3688,0.0,0.0,"[0.9509446555845856,0.04905534441541437]"
3689,0.0,0.0,"[0.9502769400519762,0.04972305994802384]"
3690,0.0,0.0,"[0.9393563648370314,0.06064363516296856]"
3691,0.0,0.0,"[0.9533321854937492,0.04666781450625079]"
3692,0.0,0.0,"[0.9533321854937492,0.04666781450625079]"
3693,0.0,0.0,"[0.9533321854937492,0.04666781450625079]"
3694,0.0,0.0,"[0.9533321854937492,0.04666781450625079]"
3695,0.0,0.0,"[0.9533321854937492,0.04666781450625079]"
3696,0.0,0.0,"[0.9514679025618337,0.04853209743816633]"
3697,0.0,0.0,"[0.9544451589672789,0.045554841032721116]"
3698,0.0,0.0,"[0.9544451589672789,0.045554841032721116]"
3699,0.0,0.0,"[0.9544451589672789,0.045554841032721116]"
3700,0.0,0.0,"[0.9544451589672789,0.045554841032721116]"
3701,0.0,0.0,"[0.9544451589672789,0.045554841032721116]"
3702,0.0,0.0,"[0.9529171819666101,0.04708281803338987]"
3703,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3704,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3705,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3706,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3707,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3708,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3709,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3710,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3711,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3712,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3713,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3714,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3715,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3716,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3717,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3718,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3719,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3720,0.0,0.0,"[0.9542960061885937,0.04570399381140633]"
3721,0.0,0.0,"[0.9461683259531746,0.05383167404682543]"
3722,0.0,0.0,"[0.9508399993639353,0.04916000063606474]"
3723,0.0,0.0,"[0.9406259916319731,0.059374008368026865]"
3724,0.0,0.0,"[0.9545160439597097,0.04548395604029032]"
3725,0.0,0.0,"[0.9554451316046217,0.044554868395378255]"
3726,0.0,0.0,"[0.9545160439597097,0.04548395604029032]"
3727,0.0,0.0,"[0.9511886182609165,0.048811381739083504]"
3728,0.0,0.0,"[0.9538571386193179,0.04614286138068213]"
3729,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3730,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3731,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3732,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3733,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3734,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3735,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3736,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3737,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3738,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3739,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3740,0.0,0.0,"[0.9518891011049055,0.048110898895094456]"
3741,0.0,0.0,"[0.9518891011049055,0.048110898895094456]"
3742,0.0,0.0,"[0.9329448278319737,0.06705517216802626]"
3743,0.0,0.0,"[0.9371923066501477,0.06280769334985226]"
3744,0.0,0.0,"[0.9371923066501477,0.06280769334985226]"
3745,0.0,0.0,"[0.9514679025618337,0.04853209743816633]"
3746,0.0,0.0,"[0.9498453115412935,0.05015468845870652]"
3747,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3748,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3749,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3750,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3751,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3752,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3753,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3754,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3755,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3756,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3757,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3758,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3759,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3760,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3761,0.0,0.0,"[0.9351249775147974,0.0648750224852026]"
3762,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3763,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3764,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3765,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3766,0.0,0.0,"[0.9521822723205218,0.04781772767947823]"
3767,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3768,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3769,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3770,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3771,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3772,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3773,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3774,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3775,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3776,0.0,0.0,"[0.928176671967158,0.07182332803284197]"
3777,0.0,0.0,"[0.9551860170690354,0.04481398293096461]"
3778,0.0,0.0,"[0.9263599612778002,0.07364003872219982]"
3779,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3780,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3781,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3782,0.0,0.0,"[0.9525299784339325,0.0474700215660675]"
3783,0.0,0.0,"[0.9525458092202668,0.04745419077973323]"
3784,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3785,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3786,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3787,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3788,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3789,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3790,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3791,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3792,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3793,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3794,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3795,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3796,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3797,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3798,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3799,0.0,0.0,"[0.9547629328822791,0.04523706711772091]"
3800,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
3801,0.0,0.0,"[0.9545312440289823,0.04546875597101774]"
