,label,prediction,probability
3446,0.0,0.0,"[0.8612714477434471,0.13872855225655295]"
3447,0.0,0.0,"[0.8593192502868634,0.14068074971313668]"
3448,0.0,0.0,"[0.8533245917427368,0.14667540825726325]"
3449,0.0,0.0,"[0.8519932853497745,0.14800671465022555]"
3450,0.0,0.0,"[0.8417154295852407,0.15828457041475924]"
3451,0.0,0.0,"[0.8398243917769809,0.16017560822301918]"
3452,0.0,0.0,"[0.838991520791705,0.161008479208295]"
3453,0.0,0.0,"[0.8133713752400225,0.18662862475997746]"
3454,0.0,0.0,"[0.8003898780888278,0.19961012191117214]"
3455,0.0,0.0,"[0.6529846045383219,0.3470153954616782]"
3456,0.0,0.0,"[0.9710079772965144,0.028992022703485526]"
3457,0.0,0.0,"[0.9645912006777112,0.035408799322288916]"
3458,0.0,0.0,"[0.8662364961116167,0.13376350388838343]"
3459,0.0,0.0,"[0.8659909310945589,0.13400906890544106]"
3460,0.0,0.0,"[0.9204183640975431,0.079581635902457]"
3461,0.0,0.0,"[0.9006279234636193,0.09937207653638064]"
3462,0.0,0.0,"[0.9006279234636193,0.09937207653638064]"
3463,0.0,0.0,"[0.8730567557116495,0.12694324428835038]"
3464,0.0,0.0,"[0.8495637138951975,0.1504362861048025]"
3465,0.0,0.0,"[0.8489758547800994,0.15102414521990049]"
3466,0.0,0.0,"[0.8479775882653818,0.15202241173461808]"
3467,0.0,0.0,"[0.8477043965211724,0.15229560347882773]"
3468,0.0,0.0,"[0.8484544210442185,0.15154557895578155]"
3469,0.0,0.0,"[0.8473846444790099,0.15261535552099015]"
3470,0.0,0.0,"[0.8471331773173498,0.15286682268265012]"
3471,0.0,0.0,"[0.8464231339417566,0.1535768660582434]"
3472,0.0,0.0,"[0.8415177978257434,0.15848220217425663]"
3473,0.0,0.0,"[0.8407632494766195,0.1592367505233805]"
3474,0.0,0.0,"[0.8405029374893315,0.15949706251066853]"
3475,0.0,0.0,"[0.8398863208634522,0.16011367913654795]"
3476,0.0,0.0,"[0.8401943347718289,0.15980566522817122]"
3477,0.0,0.0,"[0.8363406900508378,0.1636593099491622]"
3478,0.0,0.0,"[0.8346181262392877,0.16538187376071242]"
3479,0.0,0.0,"[0.8321170025668599,0.1678829974331401]"
3480,0.0,0.0,"[0.8293366295701196,0.17066337042988042]"
3481,0.0,0.0,"[0.8286856553147577,0.17131434468524223]"
3482,0.0,0.0,"[0.8269241838111685,0.17307581618883153]"
3483,0.0,0.0,"[0.8228180311012165,0.17718196889878338]"
3484,0.0,0.0,"[0.8189240610983769,0.18107593890162313]"
3485,0.0,0.0,"[0.818347105614933,0.18165289438506704]"
3486,0.0,0.0,"[0.8125550315319922,0.18744496846800796]"
3487,0.0,0.0,"[0.80085722847647,0.19914277152352997]"
3488,0.0,0.0,"[0.7718854913625661,0.22811450863743393]"
3489,0.0,0.0,"[0.7477691296023877,0.2522308703976122]"
3490,0.0,0.0,"[0.7463348837861048,0.25366511621389526]"
3491,0.0,0.0,"[0.9677104392118623,0.03228956078813774]"
3492,0.0,0.0,"[0.9441590762921324,0.05584092370786759]"
3493,0.0,0.0,"[0.9297276193554205,0.07027238064457952]"
3494,0.0,0.0,"[0.9195555288555607,0.08044447114443921]"
3495,0.0,0.0,"[0.9195555288555607,0.08044447114443921]"
3496,0.0,0.0,"[0.9195555288555607,0.08044447114443921]"
3497,0.0,0.0,"[0.9974535148350384,0.002546485164961491]"
3498,0.0,0.0,"[0.9262166245966739,0.07378337540332612]"
3499,0.0,0.0,"[0.9182987478010842,0.0817012521989158]"
3500,0.0,0.0,"[0.9147326961793041,0.08526730382069592]"
3501,0.0,0.0,"[0.9121505118205253,0.08784948817947466]"
3502,0.0,0.0,"[0.9118385723519571,0.08816142764804291]"
3503,0.0,0.0,"[0.9086949186326316,0.09130508136736841]"
3504,0.0,0.0,"[0.90750149799066,0.09249850200933997]"
3505,0.0,0.0,"[0.8975854412789582,0.10241455872104183]"
3506,0.0,0.0,"[0.861057117605382,0.13894288239461802]"
3507,0.0,0.0,"[0.8609935341097387,0.13900646589026133]"
3508,0.0,0.0,"[0.8542907726808141,0.14570922731918584]"
3509,0.0,0.0,"[0.8425337080890904,0.15746629191090952]"
3510,0.0,0.0,"[0.826374150104213,0.17362584989578697]"
3511,0.0,0.0,"[0.826374150104213,0.17362584989578697]"
3512,0.0,0.0,"[0.8180391715168535,0.18196082848314651]"
3513,0.0,0.0,"[0.7909144522267562,0.20908554777324384]"
3514,0.0,0.0,"[0.7775015731038485,0.22249842689615154]"
3515,0.0,0.0,"[0.7729185801146664,0.2270814198853336]"
3516,0.0,0.0,"[0.9699901031129194,0.030009896887080584]"
3517,0.0,0.0,"[0.9222338536076645,0.0777661463923355]"
3518,0.0,0.0,"[0.9155666028648864,0.08443339713511364]"
3519,0.0,0.0,"[0.9155666028648864,0.08443339713511364]"
3520,0.0,0.0,"[0.9712685014739205,0.028731498526079414]"
3521,0.0,0.0,"[0.9709064219920089,0.029093578007991144]"
3522,0.0,0.0,"[0.970499740324123,0.029500259675877084]"
3523,0.0,0.0,"[0.9703273725632536,0.029672627436746327]"
3524,0.0,0.0,"[0.9696800768416579,0.030319923158342133]"
3525,0.0,0.0,"[0.9694300339888468,0.030569966011153218]"
3526,0.0,0.0,"[0.9688546597463388,0.031145340253661204]"
3527,0.0,0.0,"[0.9671989842514364,0.03280101574856357]"
3528,0.0,0.0,"[0.96458872720771,0.03541127279228995]"
3529,0.0,0.0,"[0.9637469973940287,0.0362530026059713]"
3530,0.0,0.0,"[0.9636048531168878,0.0363951468831123]"
3531,0.0,0.0,"[0.9630999893606219,0.036900010639378145]"
3532,0.0,0.0,"[0.961518653165648,0.03848134683435188]"
3533,0.0,0.0,"[0.960109293537822,0.039890706462178016]"
3534,0.0,0.0,"[0.9594757131582969,0.04052428684170303]"
3535,0.0,0.0,"[0.9588325116090778,0.04116748839092217]"
3536,0.0,0.0,"[0.957709878069008,0.042290121930992075]"
3537,0.0,0.0,"[0.957451815469115,0.042548184530884936]"
3538,0.0,0.0,"[0.9575022389878404,0.042497761012159685]"
3539,0.0,0.0,"[0.9573366935664913,0.04266330643350863]"
3540,0.0,0.0,"[0.9564481074388387,0.043551892561161244]"
3541,0.0,0.0,"[0.955519347460953,0.044480652539047046]"
3542,0.0,0.0,"[0.9553389974678006,0.044661002532199436]"
3543,0.0,0.0,"[0.9531263837122222,0.04687361628777775]"
3544,0.0,0.0,"[0.9520177735042508,0.047982226495749174]"
3545,0.0,0.0,"[0.9508016341639122,0.04919836583608775]"
3546,0.0,0.0,"[0.9502706411961864,0.04972935880381355]"
3547,0.0,0.0,"[0.9492171348438321,0.050782865156168054]"
3548,0.0,0.0,"[0.9491658357868712,0.05083416421312892]"
3549,0.0,0.0,"[0.9477766531843461,0.052223346815654]"
3550,0.0,0.0,"[0.9460913722002393,0.05390862779976078]"
3551,0.0,0.0,"[0.9444655682556226,0.055534431744377444]"
3552,0.0,0.0,"[0.9442430151867336,0.05575698481326645]"
3553,0.0,0.0,"[0.9440850074450094,0.05591499255499052]"
3554,0.0,0.0,"[0.9439260815154022,0.056073918484597834]"
3555,0.0,0.0,"[0.9422009832690129,0.05779901673098707]"
3556,0.0,0.0,"[0.942201012086197,0.05779898791380296]"
3557,0.0,0.0,"[0.941514323856638,0.05848567614336201]"
3558,0.0,0.0,"[0.9414658821531083,0.058534117846891706]"
3559,0.0,0.0,"[0.9414658821531083,0.058534117846891706]"
3560,0.0,0.0,"[0.9413196903899929,0.05868030961000721]"
3561,0.0,0.0,"[0.9414072412477338,0.05859275875226629]"
3562,0.0,0.0,"[0.9409479305372344,0.059052069462765616]"
3563,0.0,0.0,"[0.937615954893003,0.062384045106997014]"
3564,0.0,0.0,"[0.9368995489913939,0.06310045100860602]"
3565,0.0,0.0,"[0.9367113509594572,0.06328864904054268]"
3566,0.0,0.0,"[0.9359324132558773,0.0640675867441228]"
3567,0.0,0.0,"[0.9359324449859007,0.06406755501409937]"
3568,0.0,0.0,"[0.9364068670378476,0.06359313296215238]"
3569,0.0,0.0,"[0.9354115976585673,0.0645884023414327]"
3570,0.0,0.0,"[0.9349515156569281,0.0650484843430718]"
3571,0.0,0.0,"[0.9303622472443316,0.06963775275566837]"
3572,0.0,0.0,"[0.9298689053990324,0.07013109460096768]"
3573,0.0,0.0,"[0.9230528621375382,0.07694713786246174]"
3574,0.0,0.0,"[0.9206874747555789,0.07931252524442106]"
3575,0.0,0.0,"[0.9175109255347353,0.08248907446526477]"
3576,0.0,0.0,"[0.906110638072596,0.09388936192740406]"
3577,0.0,0.0,"[0.9029549059158457,0.09704509408415422]"
3578,0.0,0.0,"[0.9013813229344667,0.0986186770655332]"
3579,0.0,0.0,"[0.8892124110669135,0.11078758893308645]"
3580,0.0,0.0,"[0.8813246394595565,0.11867536054044346]"
3581,0.0,0.0,"[0.8689478634562001,0.13105213654379982]"
3582,0.0,0.0,"[0.8451122134273988,0.15488778657260116]"
3583,0.0,0.0,"[0.9550638475116073,0.04493615248839259]"
3584,0.0,0.0,"[0.9542616129863074,0.0457383870136927]"
3585,0.0,0.0,"[0.9314813725389035,0.06851862746109652]"
3586,0.0,0.0,"[0.8665278622802514,0.13347213771974858]"
3587,0.0,0.0,"[0.9301147387988309,0.0698852612011691]"
3588,0.0,0.0,"[0.9289118107449891,0.0710881892550109]"
3589,0.0,0.0,"[0.9279616665364407,0.07203833346355941]"
3590,0.0,0.0,"[0.9268801083557873,0.07311989164421272]"
3591,0.0,0.0,"[0.9260381633175777,0.0739618366824223]"
3592,0.0,0.0,"[0.9247331985241122,0.07526680147588788]"
3593,0.0,0.0,"[0.9237317897601296,0.0762682102398704]"
3594,0.0,0.0,"[0.9157081227267405,0.08429187727325946]"
3595,0.0,0.0,"[0.912998425959354,0.087001574040646]"
3596,0.0,0.0,"[0.9115570472029327,0.08844295279706729]"
3597,0.0,0.0,"[0.9097326064316037,0.09026739356839639]"
3598,0.0,0.0,"[0.9064165641812117,0.09358343581878828]"
3599,0.0,0.0,"[0.905650249671602,0.094349750328398]"
3600,0.0,0.0,"[0.899120116698996,0.10087988330100402]"
3601,0.0,0.0,"[0.8974914037631239,0.10250859623687618]"
3602,0.0,0.0,"[0.8921072603343269,0.10789273966567324]"
3603,0.0,0.0,"[0.8900170760580214,0.10998292394197864]"
3604,0.0,0.0,"[0.8895666959028372,0.11043330409716272]"
3605,0.0,0.0,"[0.8897224161458634,0.11027758385413663]"
3606,0.0,0.0,"[0.8873090019880062,0.11269099801199373]"
3607,0.0,0.0,"[0.8867431189061182,0.1132568810938818]"
3608,0.0,0.0,"[0.8866897608166482,0.11331023918335188]"
3609,0.0,0.0,"[0.8855315496345041,0.1144684503654959]"
3610,0.0,0.0,"[0.8856923000620376,0.11430769993796237]"
3611,0.0,0.0,"[0.8844352441146592,0.11556475588534075]"
3612,0.0,0.0,"[0.882417029957888,0.11758297004211214]"
3613,0.0,0.0,"[0.8813504527134863,0.11864954728651377]"
3614,0.0,0.0,"[0.880052115344897,0.11994788465510295]"
3615,0.0,0.0,"[0.8765227624787094,0.12347723752129068]"
3616,0.0,0.0,"[0.8763698623010833,0.12363013769891686]"
3617,0.0,0.0,"[0.875641080185852,0.12435891981414798]"
3618,0.0,0.0,"[0.8695573322411204,0.1304426677588796]"
3619,0.0,0.0,"[0.8668502543836354,0.1331497456163646]"
3620,0.0,0.0,"[0.8658897281404846,0.13411027185951538]"
3621,0.0,0.0,"[0.8264550200249676,0.17354497997503235]"
3622,0.0,0.0,"[0.8129172119798275,0.18708278802017253]"
3623,0.0,0.0,"[0.7919984584536751,0.20800154154632491]"
3624,0.0,0.0,"[0.9249399799675675,0.0750600200324325]"
3625,0.0,0.0,"[0.9249399799675675,0.0750600200324325]"
3626,0.0,0.0,"[0.9132199413839936,0.08678005861600635]"
3627,0.0,0.0,"[0.9132199413839936,0.08678005861600635]"
3628,0.0,0.0,"[0.9740378681843619,0.02596213181563821]"
3629,0.0,0.0,"[0.9703944336911727,0.029605566308827266]"
3630,0.0,0.0,"[0.969743443624216,0.03025655637578384]"
3631,0.0,0.0,"[0.9680028208922304,0.0319971791077695]"
3632,0.0,0.0,"[0.9668512684704285,0.033148731529571554]"
3633,0.0,0.0,"[0.9639391340759341,0.0360608659240658]"
3634,0.0,0.0,"[0.9638654478715462,0.036134552128453866]"
3635,0.0,0.0,"[0.9635132517674277,0.0364867482325722]"
3636,0.0,0.0,"[0.9630825449210827,0.036917455078917374]"
3637,0.0,0.0,"[0.9628936809790554,0.03710631902094462]"
3638,0.0,0.0,"[0.962937895582604,0.03706210441739613]"
3639,0.0,0.0,"[0.9626785774681638,0.03732142253183616]"
3640,0.0,0.0,"[0.9607348489081825,0.03926515109181759]"
3641,0.0,0.0,"[0.9606614905139897,0.03933850948601021]"
3642,0.0,0.0,"[0.9600430334254256,0.03995696657457442]"
3643,0.0,0.0,"[0.9598120741392198,0.04018792586078029]"
3644,0.0,0.0,"[0.9593673732027516,0.04063262679724843]"
3645,0.0,0.0,"[0.9586172438567544,0.04138275614324567]"
3646,0.0,0.0,"[0.9584208135271682,0.041579186472831646]"
3647,0.0,0.0,"[0.9580108566703361,0.041989143329663914]"
3648,0.0,0.0,"[0.9578472017305172,0.042152798269482775]"
3649,0.0,0.0,"[0.9575970151195728,0.042402984880427215]"
3650,0.0,0.0,"[0.9574892816978864,0.04251071830211366]"
3651,0.0,0.0,"[0.9571864610302435,0.04281353896975649]"
3652,0.0,0.0,"[0.9569759518267047,0.04302404817329536]"
3653,0.0,0.0,"[0.95574570797605,0.044254292023950065]"
3654,0.0,0.0,"[0.95418153679942,0.04581846320058007]"
3655,0.0,0.0,"[0.9535209521911487,0.04647904780885125]"
3656,0.0,0.0,"[0.9532700608777134,0.046729939122286665]"
3657,0.0,0.0,"[0.9529069453727234,0.04709305462727659]"
3658,0.0,0.0,"[0.9524532158443361,0.04754678415566402]"
3659,0.0,0.0,"[0.9524532158443361,0.04754678415566402]"
3660,0.0,0.0,"[0.9521805750885597,0.047819424911440436]"
3661,0.0,0.0,"[0.9519790151786327,0.04802098482136728]"
3662,0.0,0.0,"[0.9517930378503131,0.04820696214968687]"
3663,0.0,0.0,"[0.9510259605732565,0.048974039426743464]"
3664,0.0,0.0,"[0.9511326249045012,0.04886737509549864]"
3665,0.0,0.0,"[0.95094353856179,0.04905646143820999]"
3666,0.0,0.0,"[0.9505632823310479,0.04943671766895217]"
3667,0.0,0.0,"[0.9505382853359146,0.049461714664085464]"
3668,0.0,0.0,"[0.9498869135248039,0.05011308647519601]"
3669,0.0,0.0,"[0.9488172510470031,0.05118274895299685]"
3670,0.0,0.0,"[0.9488172510470031,0.05118274895299685]"
3671,0.0,0.0,"[0.948619689617206,0.05138031038279395]"
3672,0.0,0.0,"[0.9480488725683464,0.05195112743165353]"
3673,0.0,0.0,"[0.9475157738243057,0.05248422617569423]"
3674,0.0,0.0,"[0.9472430255392498,0.052756974460750214]"
3675,0.0,0.0,"[0.9456593267165682,0.054340673283431964]"
3676,0.0,0.0,"[0.9427676441662224,0.05723235583377759]"
3677,0.0,0.0,"[0.9273190445946312,0.07268095540536872]"
3678,0.0,0.0,"[0.9274258798126974,0.0725741201873027]"
3679,0.0,0.0,"[0.9270207662699226,0.0729792337300774]"
3680,0.0,0.0,"[0.9201990927703491,0.07980090722965101]"
3681,0.0,0.0,"[0.9179134724765134,0.08208652752348651]"
3682,0.0,0.0,"[0.914138745656718,0.08586125434328203]"
3683,0.0,0.0,"[0.9082100522784945,0.09178994772150548]"
3684,0.0,0.0,"[0.9076790349092502,0.0923209650907498]"
3685,0.0,0.0,"[0.9078709547960458,0.09212904520395422]"
3686,0.0,0.0,"[0.905133141176368,0.094866858823632]"
3687,0.0,0.0,"[0.9029890088658195,0.09701099113418056]"
3688,0.0,0.0,"[0.9005178232182238,0.09948217678177618]"
3689,0.0,0.0,"[0.8915762613393201,0.10842373866067993]"
3690,0.0,0.0,"[0.9422587677337968,0.057741232266203125]"
3691,0.0,0.0,"[0.9386205024994299,0.06137949750057014]"
3692,0.0,0.0,"[0.9380279547864846,0.06197204521351548]"
3693,0.0,0.0,"[0.9379148995662386,0.06208510043376133]"
3694,0.0,0.0,"[0.9373159742615622,0.06268402573843775]"
3695,0.0,0.0,"[0.9364808925994338,0.06351910740056621]"
3696,0.0,0.0,"[0.9346289394054051,0.06537106059459492]"
3697,0.0,0.0,"[0.9340112957077773,0.0659887042922228]"
3698,0.0,0.0,"[0.9340112957077773,0.0659887042922228]"
3699,0.0,0.0,"[0.9340220659593064,0.06597793404069364]"
3700,0.0,0.0,"[0.9331353514568148,0.06686464854318522]"
3701,0.0,0.0,"[0.932504637237515,0.06749536276248505]"
3702,0.0,0.0,"[0.9322485897947526,0.06775141020524748]"
3703,0.0,0.0,"[0.925669929001577,0.074330070998423]"
3704,0.0,0.0,"[0.9238020216631241,0.07619797833687597]"
3705,0.0,0.0,"[0.9232783801883928,0.07672161981160708]"
3706,0.0,0.0,"[0.9229400360089732,0.07705996399102677]"
3707,0.0,0.0,"[0.9222592426065459,0.07774075739345407]"
3708,0.0,0.0,"[0.9182300736879356,0.08176992631206431]"
3709,0.0,0.0,"[0.9161921171297799,0.08380788287022024]"
3710,0.0,0.0,"[0.9132310650170866,0.0867689349829133]"
3711,0.0,0.0,"[0.9128525871980514,0.08714741280194857]"
3712,0.0,0.0,"[0.894956681830097,0.10504331816990295]"
3713,0.0,0.0,"[0.8878840762254551,0.112115923774545]"
3714,0.0,0.0,"[0.8810296655107641,0.11897033448923591]"
3715,0.0,0.0,"[0.9674049208171519,0.032595079182848215]"
3716,0.0,0.0,"[0.9535964141721731,0.046403585827826783]"
3717,0.0,0.0,"[0.9535964141721731,0.046403585827826783]"
3718,0.0,0.0,"[0.9535964141721731,0.046403585827826783]"
3719,0.0,0.0,"[0.9535964141721731,0.046403585827826783]"
3720,0.0,0.0,"[0.9943564232955475,0.0056435767044524035]"
3721,0.0,0.0,"[0.9773631492631903,0.022636850736809794]"
3722,0.0,0.0,"[0.9772378825873465,0.022762117412653535]"
3723,0.0,0.0,"[0.9767697707686882,0.023230229231311735]"
3724,0.0,0.0,"[0.9761159572194389,0.023884042780561106]"
3725,0.0,0.0,"[0.9760335448175846,0.023966455182415424]"
3726,0.0,0.0,"[0.9752957709434245,0.024704229056575606]"
3727,0.0,0.0,"[0.9749056437990195,0.02509435620098053]"
3728,0.0,0.0,"[0.9730493759678913,0.026950624032108756]"
3729,0.0,0.0,"[0.9709553984071825,0.02904460159281754]"
3730,0.0,0.0,"[0.970260326416135,0.02973967358386492]"
3731,0.0,0.0,"[0.9698449067654775,0.030155093234522534]"
3732,0.0,0.0,"[0.9696013371557971,0.030398662844202798]"
3733,0.0,0.0,"[0.9676488426052244,0.03235115739477551]"
3734,0.0,0.0,"[0.9668038626898664,0.03319613731013353]"
3735,0.0,0.0,"[0.9668547300562093,0.03314526994379069]"
3736,0.0,0.0,"[0.9593784014611727,0.0406215985388272]"
3737,0.0,0.0,"[0.95711118514608,0.04288881485392004]"
3738,0.0,0.0,"[0.9550885108785186,0.044911489121481296]"
3739,0.0,0.0,"[0.951911418722169,0.048088581277831055]"
3740,0.0,0.0,"[0.9377997396894392,0.062200260310560786]"
3741,0.0,0.0,"[0.9218072863625448,0.0781927136374551]"
3742,0.0,0.0,"[0.9427848123129917,0.05721518768700818]"
3743,0.0,0.0,"[0.9353368849409972,0.06466311505900271]"
3744,0.0,0.0,"[0.9353368849409972,0.06466311505900271]"
3745,0.0,0.0,"[0.932482296569983,0.06751770343001698]"
3746,0.0,0.0,"[0.9294649200199386,0.07053507998006138]"
3747,0.0,0.0,"[0.9274478145797868,0.07255218542021326]"
3748,0.0,0.0,"[0.9223855964062404,0.07761440359375962]"
3749,0.0,0.0,"[0.9213556096364093,0.07864439036359074]"
3750,0.0,0.0,"[0.9204294365819027,0.07957056341809726]"
3751,0.0,0.0,"[0.9204294365819027,0.07957056341809726]"
3752,0.0,0.0,"[0.9201443400713564,0.07985565992864359]"
3753,0.0,0.0,"[0.916975180000669,0.08302481999933094]"
3754,0.0,0.0,"[0.9131752518540464,0.0868247481459536]"
3755,0.0,0.0,"[0.9123739260961236,0.08762607390387658]"
3756,0.0,0.0,"[0.9087067728560158,0.09129322714398432]"
3757,0.0,0.0,"[0.9072315075049074,0.09276849249509259]"
3758,0.0,0.0,"[0.9051304696736463,0.0948695303263536]"
3759,0.0,0.0,"[0.9017262931148711,0.09827370688512897]"
3760,0.0,0.0,"[0.901381411381398,0.098618588618602]"
3761,0.0,0.0,"[0.8977122958998333,0.1022877041001668]"
3762,0.0,0.0,"[0.8932008839459,0.10679911605409999]"
3763,0.0,0.0,"[0.8882698447960506,0.11173015520394923]"
3764,0.0,0.0,"[0.8824836405472072,0.11751635945279286]"
3765,0.0,0.0,"[0.8782251706003267,0.12177482939967339]"
3766,0.0,0.0,"[0.877771505317957,0.12222849468204301]"
3767,0.0,0.0,"[0.8750942792712804,0.12490572072871965]"
3768,0.0,0.0,"[0.8735227640417282,0.1264772359582718]"
3769,0.0,0.0,"[0.8671273885829615,0.13287261141703863]"
3770,0.0,0.0,"[0.8637973830989327,0.1362026169010674]"
3771,0.0,0.0,"[0.8630894718968674,0.13691052810313253]"
3772,0.0,0.0,"[0.8594189896976171,0.1405810103023829]"
3773,0.0,0.0,"[0.8559494020615911,0.1440505979384089]"
3774,0.0,0.0,"[0.8493619416307099,0.15063805836929012]"
3775,0.0,0.0,"[0.8330787767992421,0.16692122320075795]"
3776,0.0,0.0,"[0.8299374871229093,0.17006251287709073]"
3777,0.0,0.0,"[0.9573299061408173,0.04267009385918286]"
3778,0.0,0.0,"[0.9444843354918461,0.05551566450815388]"
3779,0.0,0.0,"[0.9623771159955151,0.037622884004484915]"
3780,0.0,0.0,"[0.9606324667668966,0.03936753323310329]"
3781,0.0,0.0,"[0.9453193115783567,0.05468068842164322]"
3782,0.0,0.0,"[0.9745052375020192,0.025494762497980734]"
3783,0.0,0.0,"[0.9715226039816487,0.02847739601835144]"
3784,0.0,0.0,"[0.9701992374929311,0.029800762507068815]"
3785,0.0,0.0,"[0.9701992374929311,0.029800762507068815]"
3786,0.0,0.0,"[0.9699017495188509,0.030098250481149082]"
3787,0.0,0.0,"[0.9697725212608154,0.03022747873918463]"
3788,0.0,0.0,"[0.9696532585149901,0.03034674148500992]"
3789,0.0,0.0,"[0.9683758243807935,0.031624175619206565]"
3790,0.0,0.0,"[0.9679349372561299,0.03206506274387019]"
3791,0.0,0.0,"[0.9679403634948992,0.032059636505100755]"
3792,0.0,0.0,"[0.9674936147474584,0.032506385252541604]"
3793,0.0,0.0,"[0.9668659922442757,0.033134007755724254]"
3794,0.0,0.0,"[0.9668659922442757,0.033134007755724254]"
3795,0.0,0.0,"[0.9667810284290352,0.03321897157096468]"
3796,0.0,0.0,"[0.9667185661827061,0.03328143381729394]"
3797,0.0,0.0,"[0.9656749741407266,0.03432502585927349]"
3798,0.0,0.0,"[0.9656749741407266,0.03432502585927349]"
3799,0.0,0.0,"[0.9651977864552093,0.034802213544790815]"
3800,0.0,0.0,"[0.9652510382346706,0.03474896176532938]"
3801,0.0,0.0,"[0.9652510382346706,0.03474896176532938]"
3802,0.0,0.0,"[0.9648522038478557,0.03514779615214419]"
3803,0.0,0.0,"[0.9646480279408525,0.03535197205914742]"
3804,0.0,0.0,"[0.9646480279408525,0.03535197205914742]"
3805,0.0,0.0,"[0.9646480279408525,0.03535197205914742]"
3806,0.0,0.0,"[0.9646480279408525,0.03535197205914742]"
3807,0.0,0.0,"[0.9645757370458151,0.03542426295418481]"
3808,0.0,0.0,"[0.9647020901570043,0.03529790984299571]"
3809,0.0,0.0,"[0.9641570935194116,0.03584290648058841]"
3810,0.0,0.0,"[0.9642848815430264,0.03571511845697374]"
3811,0.0,0.0,"[0.9642848815430264,0.03571511845697374]"
3812,0.0,0.0,"[0.9638692875136228,0.036130712486377205]"
3813,0.0,0.0,"[0.9635915156566681,0.03640848434333196]"
3814,0.0,0.0,"[0.9636471326635973,0.03635286733640269]"
3815,0.0,0.0,"[0.9629418331437308,0.03705816685626922]"
3816,0.0,0.0,"[0.9627966537685283,0.037203346231471736]"
3817,0.0,0.0,"[0.9624917811785263,0.037508218821473746]"
3818,0.0,0.0,"[0.9612223322552704,0.03877766774472955]"
3819,0.0,0.0,"[0.9609913553956568,0.039008644604343286]"
3820,0.0,0.0,"[0.9566669658176872,0.04333303418231274]"
3821,0.0,0.0,"[0.9566669658176872,0.04333303418231274]"
3822,0.0,0.0,"[0.9566669658176872,0.04333303418231274]"
3823,0.0,0.0,"[0.956498310834916,0.04350168916508391]"
3824,0.0,0.0,"[0.9519920828846103,0.04800791711538979]"
3825,0.0,0.0,"[0.9509650273461909,0.04903497265380912]"
3826,0.0,0.0,"[0.9485388533446746,0.05146114665532545]"
3827,0.0,0.0,"[0.9482624935272205,0.05173750647277946]"
3828,0.0,0.0,"[0.9456919468525654,0.05430805314743454]"
3829,0.0,0.0,"[0.9429352201104606,0.05706477988953939]"
3830,0.0,0.0,"[0.9408085874258321,0.05919141257416791]"
3831,0.0,0.0,"[0.9388518779307795,0.06114812206922044]"
3832,0.0,0.0,"[0.9379127132266754,0.06208728677332462]"
3833,0.0,0.0,"[0.9352494806179784,0.06475051938202148]"
3834,0.0,0.0,"[0.9351423286480496,0.06485767135195046]"
3835,0.0,0.0,"[0.9351423286480496,0.06485767135195046]"
3836,0.0,0.0,"[0.9313373747964953,0.06866262520350476]"
3837,0.0,0.0,"[0.9313373747964953,0.06866262520350476]"
3838,0.0,0.0,"[0.9313373747964953,0.06866262520350476]"
3839,0.0,0.0,"[0.9313373747964953,0.06866262520350476]"
3840,0.0,0.0,"[0.9309865841999094,0.0690134158000906]"
3841,0.0,0.0,"[0.928974601157843,0.07102539884215703]"
3842,0.0,0.0,"[0.9284136206565375,0.07158637934346244]"
3843,0.0,0.0,"[0.9269327229527102,0.07306727704728976]"
3844,0.0,0.0,"[0.9264050746524334,0.07359492534756668]"
3845,0.0,0.0,"[0.9249718519056063,0.07502814809439376]"
3846,0.0,0.0,"[0.924295346132992,0.07570465386700803]"
3847,0.0,0.0,"[0.9240107126397359,0.07598928736026413]"
3848,0.0,0.0,"[0.9235505353079385,0.07644946469206142]"
3849,0.0,0.0,"[0.9213659222138291,0.07863407778617089]"
3850,0.0,0.0,"[0.9843394897449782,0.01566051025502172]"
3851,0.0,0.0,"[0.8715276186911904,0.12847238130880953]"
3852,0.0,0.0,"[0.9408114469878878,0.05918855301211222]"
3853,0.0,0.0,"[0.940693409638833,0.059306590361167165]"
3854,0.0,0.0,"[0.9407031240810673,0.0592968759189327]"
3855,0.0,0.0,"[0.9389457753326834,0.06105422466731667]"
3856,0.0,0.0,"[0.9380388743487016,0.06196112565129847]"
3857,0.0,0.0,"[0.9374098545396273,0.06259014546037252]"
3858,0.0,0.0,"[0.9370880595796545,0.06291194042034566]"
3859,0.0,0.0,"[0.9370880595796545,0.06291194042034566]"
3860,0.0,0.0,"[0.9362501481280039,0.06374985187199603]"
3861,0.0,0.0,"[0.935604184159631,0.06439581584036903]"
3862,0.0,0.0,"[0.9351025350900695,0.06489746490993062]"
3863,0.0,0.0,"[0.9325055005900442,0.06749449940995582]"
3864,0.0,0.0,"[0.9305688177050514,0.0694311822949486]"
3865,0.0,0.0,"[0.9292454183295886,0.07075458167041125]"
3866,0.0,0.0,"[0.9237158650125662,0.07628413498743383]"
3867,0.0,0.0,"[0.9210489372058203,0.07895106279417971]"
3868,0.0,0.0,"[0.9196120499256476,0.08038795007435241]"
3869,0.0,0.0,"[0.9196120499256476,0.08038795007435241]"
3870,0.0,0.0,"[0.9169760002755304,0.08302399972446971]"
