,label,prediction,probability
7737,0.0,0.0,"[0.8369744872673947,0.16302551273260532]"
7738,0.0,0.0,"[0.7864187083837509,0.21358129161624906]"
7739,0.0,0.0,"[0.7212373311593083,0.2787626688406916]"
7740,0.0,0.0,"[0.7113114550660535,0.2886885449339464]"
7741,0.0,0.0,"[0.7039671904321438,0.29603280956785616]"
7742,0.0,0.0,"[0.6918120984445602,0.3081879015554398]"
7743,0.0,0.0,"[0.6917192273456463,0.3082807726543537]"
7744,0.0,0.0,"[0.690341154155946,0.309658845844054]"
7745,0.0,0.0,"[0.6791955409935142,0.3208044590064858]"
7746,0.0,0.0,"[0.6778825908556259,0.3221174091443742]"
7747,0.0,0.0,"[0.6728340666064564,0.3271659333935436]"
7748,0.0,0.0,"[0.6489733232424527,0.35102667675754723]"
7749,0.0,0.0,"[0.5990541043139571,0.40094589568604294]"
7750,0.0,0.0,"[0.5990541043139571,0.40094589568604294]"
7751,0.0,0.0,"[0.5913834464426233,0.40861655355737664]"
7752,0.0,0.0,"[0.8586398144414104,0.14136018555858962]"
7753,0.0,0.0,"[0.8586398144414104,0.14136018555858962]"
7754,0.0,0.0,"[0.7203533428413437,0.27964665715865633]"
7755,0.0,0.0,"[0.7157799041870266,0.28422009581297325]"
7756,0.0,0.0,"[0.7104086550810536,0.2895913449189465]"
7757,0.0,0.0,"[0.6976327256570504,0.30236727434294963]"
7758,0.0,0.0,"[0.6683956448721812,0.3316043551278187]"
7759,0.0,0.0,"[0.6967638700575802,0.3032361299424198]"
7760,0.0,0.0,"[0.7112721713668848,0.2887278286331152]"
7761,0.0,0.0,"[0.7052707572017642,0.2947292427982357]"
7762,0.0,0.0,"[0.6970651400662606,0.30293485993373936]"
7763,0.0,0.0,"[0.6943322226268944,0.3056677773731056]"
7764,0.0,0.0,"[0.6854498734758352,0.31455012652416475]"
7765,0.0,0.0,"[0.6777457037511666,0.32225429624883345]"
7766,0.0,0.0,"[0.6770404791631032,0.32295952083689683]"
7767,0.0,0.0,"[0.6670830153675914,0.33291698463240865]"
7768,0.0,0.0,"[0.6641127486609404,0.33588725133905956]"
7769,0.0,0.0,"[0.5738615963150868,0.4261384036849132]"
7770,0.0,0.0,"[0.5738615963150868,0.4261384036849132]"
7771,0.0,0.0,"[0.7509281910368154,0.2490718089631845]"
7772,0.0,0.0,"[0.7442293298882976,0.2557706701117024]"
7773,0.0,0.0,"[0.7349060197463777,0.2650939802536223]"
7774,0.0,0.0,"[0.6678647129473715,0.3321352870526285]"
7775,0.0,0.0,"[0.5244364429799964,0.47556355702000364]"
7776,0.0,0.0,"[0.7540610123671098,0.24593898763289024]"
7777,0.0,0.0,"[0.6562146350308924,0.34378536496910755]"
7778,0.0,0.0,"[0.7152037865798677,0.2847962134201323]"
7779,0.0,0.0,"[0.7151151062100245,0.28488489378997556]"
7780,0.0,0.0,"[0.7448905141350334,0.2551094858649666]"
7781,0.0,1.0,"[0.4814717978010471,0.5185282021989529]"
7782,0.0,1.0,"[0.4814717978010471,0.5185282021989529]"
7783,0.0,1.0,"[0.4814717978010471,0.5185282021989529]"
7784,0.0,1.0,"[0.4814717978010471,0.5185282021989529]"
7785,0.0,0.0,"[0.8132776692281711,0.1867223307718288]"
7786,0.0,0.0,"[0.8132776692281711,0.1867223307718288]"
7787,0.0,0.0,"[0.8018117413694263,0.19818825863057365]"
7788,0.0,0.0,"[0.7918151922214028,0.20818480777859716]"
7789,0.0,0.0,"[0.7918151922214028,0.20818480777859716]"
7790,0.0,0.0,"[0.7918151922214028,0.20818480777859716]"
7791,0.0,0.0,"[0.7918151922214028,0.20818480777859716]"
7792,0.0,0.0,"[0.7918151922214028,0.20818480777859716]"
7793,0.0,0.0,"[0.5641378631682443,0.4358621368317556]"
7794,0.0,0.0,"[0.5641378631682443,0.4358621368317556]"
7795,0.0,0.0,"[0.5349716819368445,0.4650283180631554]"
7796,0.0,0.0,"[0.5349716819368445,0.4650283180631554]"
7797,0.0,0.0,"[0.5349716819368445,0.4650283180631554]"
7798,0.0,0.0,"[0.5349716819368445,0.4650283180631554]"
7799,0.0,0.0,"[0.5349716819368445,0.4650283180631554]"
7800,0.0,0.0,"[0.5349716819368445,0.4650283180631554]"
7801,0.0,0.0,"[0.5349716819368445,0.4650283180631554]"
7802,0.0,0.0,"[0.5261299186318433,0.4738700813681566]"
7803,0.0,0.0,"[0.5261299186318433,0.4738700813681566]"
7804,0.0,0.0,"[0.5261299186318433,0.4738700813681566]"
7805,0.0,1.0,"[0.47243976719495306,0.5275602328050469]"
7806,0.0,1.0,"[0.47243976719495306,0.5275602328050469]"
7807,0.0,0.0,"[0.8115298280320034,0.18847017196799662]"
7808,0.0,0.0,"[0.7106258547528824,0.2893741452471175]"
7809,0.0,0.0,"[0.5990278645151467,0.4009721354848533]"
7810,0.0,0.0,"[0.5557455477983934,0.4442544522016067]"
7811,0.0,0.0,"[0.5557455477983934,0.4442544522016067]"
7812,0.0,0.0,"[0.5557455477983934,0.4442544522016067]"
7813,0.0,0.0,"[0.5469642796448655,0.4530357203551344]"
7814,0.0,0.0,"[0.5469642796448655,0.4530357203551344]"
7815,0.0,0.0,"[0.5469642796448655,0.4530357203551344]"
7816,0.0,0.0,"[0.5357463372452984,0.4642536627547016]"
7817,0.0,0.0,"[0.5357463372452984,0.4642536627547016]"
7818,0.0,0.0,"[0.5357463372452984,0.4642536627547016]"
7819,0.0,0.0,"[0.5357463372452984,0.4642536627547016]"
7820,0.0,0.0,"[0.5357463372452984,0.4642536627547016]"
7821,0.0,0.0,"[0.5357463372452984,0.4642536627547016]"
7822,0.0,0.0,"[0.5357463372452984,0.4642536627547016]"
7823,0.0,0.0,"[0.788118659738997,0.21188134026100308]"
7824,0.0,0.0,"[0.8241727376618363,0.1758272623381637]"
7825,0.0,0.0,"[0.8241727376618363,0.1758272623381637]"
7826,0.0,0.0,"[0.822765288027785,0.1772347119722149]"
7827,0.0,0.0,"[0.828785775101786,0.17121422489821392]"
7828,0.0,1.0,"[0.47813703371190197,0.521862966288098]"
7829,0.0,0.0,"[0.7926022530551171,0.20739774694488278]"
7830,0.0,0.0,"[0.8603505160456592,0.13964948395434082]"
7831,0.0,0.0,"[0.8564811762511969,0.14351882374880304]"
7832,0.0,0.0,"[0.8519521239605833,0.1480478760394168]"
7833,0.0,0.0,"[0.8495487649320158,0.15045123506798416]"
7834,0.0,0.0,"[0.8487218920834237,0.15127810791657614]"
7835,0.0,0.0,"[0.8272801145689733,0.17271988543102665]"
7836,0.0,0.0,"[0.8249622188093256,0.17503778119067429]"
7837,0.0,0.0,"[0.7909856356622887,0.20901436433771126]"
7838,0.0,0.0,"[0.774527880197769,0.22547211980223106]"
7839,0.0,0.0,"[0.7553069202855552,0.24469307971444482]"
7840,0.0,0.0,"[0.7492932009941127,0.25070679900588727]"
7841,0.0,0.0,"[0.8607378238949966,0.13926217610500335]"
7842,0.0,0.0,"[0.8982828178750271,0.10171718212497294]"
7843,0.0,0.0,"[0.8567877279963962,0.14321227200360379]"
7844,0.0,0.0,"[0.8119096097095202,0.18809039029047972]"
7845,0.0,0.0,"[0.8099972653907785,0.19000273460922143]"
7846,0.0,0.0,"[0.8028771216515538,0.1971228783484463]"
7847,0.0,0.0,"[0.9629373154685621,0.03706268453143789]"
7848,0.0,0.0,"[0.8569783270727639,0.14302167292723614]"
7849,0.0,0.0,"[0.8565288040960668,0.14347119590393326]"
7850,0.0,0.0,"[0.8549890663934189,0.14501093360658124]"
7851,0.0,0.0,"[0.8382393995291286,0.16176060047087137]"
7852,0.0,0.0,"[0.8333677366870814,0.16663226331291855]"
7853,0.0,0.0,"[0.8217965629074132,0.1782034370925868]"
7854,0.0,0.0,"[0.8213234088289523,0.17867659117104773]"
7855,0.0,0.0,"[0.82037422829594,0.17962577170406002]"
7856,0.0,0.0,"[0.8190076168100681,0.1809923831899319]"
7857,0.0,0.0,"[0.7895895649926453,0.21041043500735473]"
7858,0.0,0.0,"[0.7889804100216435,0.2110195899783564]"
7859,0.0,0.0,"[0.7802550274399369,0.2197449725600631]"
7860,0.0,0.0,"[0.7729769753458626,0.22702302465413743]"
7861,0.0,0.0,"[0.7684143274226911,0.23158567257730878]"
7862,0.0,0.0,"[0.7290954076865495,0.2709045923134505]"
7863,0.0,0.0,"[0.9470779331411785,0.05292206685882138]"
7864,0.0,0.0,"[0.9044191944393404,0.0955808055606596]"
7865,0.0,0.0,"[0.9041398280828167,0.09586017191718332]"
7866,0.0,0.0,"[0.8580941424004136,0.14190585759958635]"
7867,0.0,0.0,"[0.8533125567972801,0.14668744320271984]"
7868,0.0,0.0,"[0.8525575338236556,0.14744246617634443]"
7869,0.0,0.0,"[0.8488129809660353,0.15118701903396475]"
7870,0.0,0.0,"[0.8475662958962551,0.15243370410374496]"
7871,0.0,0.0,"[0.8446816931742761,0.15531830682572392]"
7872,0.0,0.0,"[0.839038664037844,0.160961335962156]"
7873,0.0,0.0,"[0.8145792170187718,0.18542078298122816]"
7874,0.0,0.0,"[0.8071557889045007,0.19284421109549937]"
7875,0.0,0.0,"[0.8071557889045007,0.19284421109549937]"
7876,0.0,0.0,"[0.8067208212157292,0.1932791787842708]"
7877,0.0,0.0,"[0.804631539058021,0.19536846094197902]"
7878,0.0,0.0,"[0.8036148708583968,0.19638512914160322]"
7879,0.0,0.0,"[0.7780892803489575,0.22191071965104253]"
7880,0.0,0.0,"[0.7655100046222896,0.2344899953777104]"
7881,0.0,0.0,"[0.7567088016114091,0.2432911983885908]"
7882,0.0,0.0,"[0.8527353174551502,0.1472646825448499]"
7883,0.0,0.0,"[0.8574266446726837,0.14257335532731624]"
7884,0.0,0.0,"[0.8554426327217584,0.14455736727824162]"
7885,0.0,0.0,"[0.8006284891440442,0.19937151085595586]"
7886,0.0,0.0,"[0.795951577532259,0.204048422467741]"
7887,0.0,0.0,"[0.7906599012384522,0.20934009876154783]"
7888,0.0,0.0,"[0.7868961192152603,0.21310388078473977]"
7889,0.0,0.0,"[0.7702098440274641,0.229790155972536]"
7890,0.0,0.0,"[0.8519541540071097,0.1480458459928904]"
7891,0.0,0.0,"[0.8519541236635815,0.14804587633641852]"
7892,0.0,0.0,"[0.8470025506879171,0.15299744931208287]"
7893,0.0,0.0,"[0.840623217795086,0.1593767822049141]"
7894,0.0,0.0,"[0.8267584077630824,0.17324159223691754]"
7895,0.0,0.0,"[0.8216145618956449,0.17838543810435512]"
7896,0.0,0.0,"[0.8158675666515081,0.184132433348492]"
7897,0.0,0.0,"[0.7967263425042922,0.20327365749570783]"
7898,0.0,0.0,"[0.779007427044361,0.220992572955639]"
7899,0.0,0.0,"[0.8553890441251292,0.14461095587487074]"
7900,0.0,0.0,"[0.849297194330709,0.15070280566929103]"
7901,0.0,0.0,"[0.8378016266420917,0.16219837335790838]"
7902,0.0,0.0,"[0.8274601454384992,0.17253985456150076]"
7903,0.0,0.0,"[0.8031921393524584,0.19680786064754158]"
7904,0.0,0.0,"[0.6905848034452262,0.3094151965547738]"
7905,0.0,0.0,"[0.860501865607868,0.139498134392132]"
7906,0.0,0.0,"[0.8758425470224579,0.12415745297754212]"
7907,0.0,0.0,"[0.8643697092796063,0.13563029072039373]"
7908,0.0,0.0,"[0.8558285450724162,0.14417145492758385]"
7909,0.0,0.0,"[0.8554298640956349,0.14457013590436493]"
7910,0.0,0.0,"[0.8464257278658247,0.15357427213417538]"
7911,0.0,0.0,"[0.8426119488064445,0.15738805119355542]"
7912,0.0,0.0,"[0.8404600962142194,0.15953990378578067]"
7913,0.0,0.0,"[0.831613913517735,0.16838608648226508]"
7914,0.0,0.0,"[0.9465557676556873,0.05344423234431273]"
7915,0.0,0.0,"[0.8619449621549676,0.13805503784503229]"
7916,0.0,0.0,"[0.8619449621549676,0.13805503784503229]"
7917,0.0,0.0,"[0.8508360790477915,0.1491639209522085]"
7918,0.0,0.0,"[0.8226819174105708,0.1773180825894291]"
7919,0.0,0.0,"[0.8642841495831026,0.13571585041689743]"
7920,0.0,0.0,"[0.8642841495831026,0.13571585041689743]"
7921,0.0,0.0,"[0.8569422166388986,0.14305778336110148]"
7922,0.0,0.0,"[0.8287959303651218,0.1712040696348782]"
7923,0.0,0.0,"[0.7969502661578428,0.2030497338421572]"
7924,0.0,0.0,"[0.8601661060083845,0.13983389399161547]"
7925,0.0,0.0,"[0.8589447558940149,0.1410552441059852]"
7926,0.0,0.0,"[0.8578207244883136,0.1421792755116864]"
7927,0.0,0.0,"[0.8204383744260821,0.17956162557391794]"
7928,0.0,0.0,"[0.8605016083773352,0.1394983916226648]"
7929,0.0,0.0,"[0.8600613524097764,0.1399386475902235]"
7930,0.0,0.0,"[0.8581078868035676,0.14189211319643247]"
7931,0.0,0.0,"[0.8557337806522435,0.14426621934775652]"
7932,0.0,0.0,"[0.8604493377770749,0.1395506622229251]"
7933,0.0,0.0,"[0.833075484452633,0.16692451554736698]"
7934,0.0,0.0,"[0.9257226265059346,0.07427737349406549]"
7935,0.0,0.0,"[0.9257226265059346,0.07427737349406549]"
7936,0.0,0.0,"[0.9377277055652293,0.06227229443477066]"
7937,0.0,0.0,"[0.853354056627871,0.14664594337212908]"
7938,0.0,0.0,"[0.900710908992618,0.09928909100738202]"
7939,0.0,0.0,"[0.8512438061758305,0.14875619382416952]"
7940,0.0,0.0,"[0.8504245987993503,0.1495754012006497]"
7941,0.0,0.0,"[0.8475281369664095,0.15247186303359062]"
7942,0.0,0.0,"[0.9394024201128192,0.060597579887180765]"
7943,0.0,0.0,"[0.9394024201128192,0.060597579887180765]"
7944,0.0,0.0,"[0.9342211987210572,0.06577880127894262]"
7945,0.0,0.0,"[0.7703667425497358,0.22963325745026425]"
7946,0.0,0.0,"[0.7777813734675083,0.22221862653249172]"
7947,0.0,0.0,"[0.7175676428769563,0.28243235712304365]"
7948,0.0,0.0,"[0.7173911040354298,0.28260889596457023]"
7949,0.0,0.0,"[0.7169131277431151,0.2830868722568849]"
7950,0.0,0.0,"[0.7167363557961768,0.28326364420382316]"
7951,0.0,0.0,"[0.7162577005962488,0.2837422994037511]"
7952,0.0,0.0,"[0.7162576797807652,0.28374232021923484]"
7953,0.0,0.0,"[0.7147665303760243,0.2852334696239756]"
7954,0.0,0.0,"[0.713537754772443,0.2864622452275571]"
7955,0.0,0.0,"[0.7129667799815287,0.2870332200184712]"
7956,0.0,0.0,"[0.7129667754323226,0.2870332245676774]"
7957,0.0,0.0,"[0.7128776708234731,0.28712232917652697]"
7958,0.0,0.0,"[0.712127353676767,0.28787264632323295]"
7959,0.0,0.0,"[0.7115546967685892,0.2884453032314109]"
7960,0.0,0.0,"[0.7108918521876164,0.2891081478123836]"
7961,0.0,0.0,"[0.7042140038555483,0.2957859961444518]"
7962,0.0,0.0,"[0.7042139820239448,0.2957860179760553]"
7963,0.0,0.0,"[0.7041233264035387,0.2958766735964613]"
7964,0.0,0.0,"[0.7041232785989078,0.29587672140109217]"
7965,0.0,0.0,"[0.70345046692856,0.29654953307144005]"
7966,0.0,0.0,"[0.7021933326305664,0.29780666736943356]"
7967,0.0,0.0,"[0.6940316923532605,0.30596830764673955]"
7968,0.0,0.0,"[0.6926592998204578,0.3073407001795422]"
7969,0.0,0.0,"[0.6919718648887612,0.30802813511123883]"
7970,0.0,0.0,"[0.6912835063246329,0.3087164936753672]"
7971,0.0,0.0,"[0.6870422148842213,0.31295778511577865]"
7972,0.0,0.0,"[0.6814642099432765,0.31853579005672356]"
7973,0.0,0.0,"[0.674513546175818,0.3254864538241819]"
7974,0.0,0.0,"[0.6744179482888587,0.32558205171114124]"
7975,0.0,0.0,"[0.6715769842162649,0.3284230157837351]"
7976,0.0,0.0,"[0.6629790012626916,0.3370209987373083]"
7977,0.0,0.0,"[0.6623549080070515,0.3376450919929484]"
7978,0.0,0.0,"[0.6601862484748859,0.33981375152511406]"
7979,0.0,0.0,"[0.658736704837287,0.3412632951627129]"
7980,0.0,0.0,"[0.6485078523775848,0.3514921476224152]"
7981,0.0,0.0,"[0.6449205787061013,0.3550794212938987]"
7982,0.0,0.0,"[0.6427002856417299,0.3572997143582701]"
7983,0.0,0.0,"[0.6425003280067233,0.3574996719932767]"
7984,0.0,0.0,"[0.6395297031375095,0.3604702968624905]"
7985,0.0,0.0,"[0.6395297031375095,0.3604702968624905]"
7986,0.0,0.0,"[0.6351546372126439,0.36484536278735613]"
7987,0.0,0.0,"[0.6329080641827606,0.3670919358172393]"
7988,0.0,0.0,"[0.6290493861611268,0.3709506138388732]"
7989,0.0,0.0,"[0.6267873112777747,0.3732126887222252]"
7990,0.0,0.0,"[0.62310718691348,0.37689281308651995]"
7991,0.0,0.0,"[0.6222465779026879,0.3777534220973121]"
7992,0.0,0.0,"[0.6177871656945413,0.38221283430545877]"
7993,0.0,0.0,"[0.6109055130428835,0.3890944869571164]"
7994,0.0,0.0,"[0.6078326200741849,0.3921673799258152]"
7995,0.0,0.0,"[0.6062930016437211,0.39370699835627887]"
7996,0.0,0.0,"[0.6047512064143686,0.39524879358563136]"
7997,0.0,0.0,"[0.603311536419327,0.39668846358067306]"
7998,0.0,0.0,"[0.6031030932875788,0.39689690671242117]"
7999,0.0,0.0,"[0.5923441319746598,0.4076558680253402]"
8000,0.0,0.0,"[0.5923441018746954,0.4076558981253045]"
8001,0.0,0.0,"[0.5679806324799113,0.43201936752008874]"
8002,0.0,0.0,"[0.5535660445449904,0.44643395545500975]"
8003,0.0,0.0,"[0.5505890668460728,0.4494109331539273]"
8004,0.0,0.0,"[0.5319443172011377,0.46805568279886245]"
8005,0.0,0.0,"[0.5174577886219309,0.48254221137806896]"
8006,0.0,0.0,"[0.9331764471947394,0.06682355280526064]"
8007,0.0,0.0,"[0.9327728290406422,0.06722717095935779]"
8008,0.0,0.0,"[0.9321631318787522,0.06783686812124771]"
8009,0.0,0.0,"[0.9313143988636348,0.06868560113636521]"
8010,0.0,0.0,"[0.9275332417003609,0.07246675829963918]"
8011,0.0,0.0,"[0.9264410997163867,0.0735589002836134]"
8012,0.0,0.0,"[0.9257785820300081,0.07422141796999207]"
8013,0.0,0.0,"[0.9250803851139492,0.07491961488605085]"
8014,0.0,0.0,"[0.9244369965728036,0.0755630034271963]"
8015,0.0,0.0,"[0.9166529983970656,0.08334700160293432]"
8016,0.0,0.0,"[0.9151615834963439,0.08483841650365602]"
8017,0.0,0.0,"[0.9110302459259616,0.08896975407403834]"
8018,0.0,0.0,"[0.9067918259148438,0.09320817408515619]"
8019,0.0,0.0,"[0.9011912224415227,0.09880877755847735]"
8020,0.0,0.0,"[0.9003257280376016,0.0996742719623984]"
8021,0.0,0.0,"[0.8970943325606204,0.10290566743937961]"
8022,0.0,0.0,"[0.8955950846576076,0.10440491534239237]"
8023,0.0,0.0,"[0.8931561478684701,0.10684385213153003]"
8024,0.0,0.0,"[0.8896780526169555,0.11032194738304438]"
8025,0.0,0.0,"[0.8861451378898236,0.11385486211017638]"
8026,0.0,0.0,"[0.8801513479351695,0.11984865206483053]"
8027,0.0,0.0,"[0.7182212435319282,0.28177875646807193]"
8028,0.0,0.0,"[0.7182212345342458,0.28177876546575414]"
8029,0.0,0.0,"[0.8701225894704261,0.12987741052957405]"
8030,0.0,0.0,"[0.8595645241574417,0.1404354758425583]"
8031,0.0,0.0,"[0.7904397369356557,0.20956026306434428]"
8032,0.0,0.0,"[0.77012990889215,0.22987009110785]"
8033,0.0,0.0,"[0.7701299025663817,0.22987009743361828]"
8034,0.0,0.0,"[0.7695580502691522,0.2304419497308478]"
8035,0.0,0.0,"[0.7684114131310446,0.2315885868689555]"
8036,0.0,0.0,"[0.7684114067722063,0.2315885932277938]"
8037,0.0,0.0,"[0.7684114067722063,0.2315885932277938]"
8038,0.0,0.0,"[0.7684113988604094,0.23158860113959062]"
8039,0.0,0.0,"[0.7672607896692281,0.232739210330772]"
8040,0.0,0.0,"[0.7666839498358315,0.23331605016416843]"
8041,0.0,0.0,"[0.7649475779163473,0.23505242208365276]"
8042,0.0,0.0,"[0.7626185042840786,0.23738149571592138]"
8043,0.0,0.0,"[0.9497605623080836,0.05023943769191637]"
8044,0.0,0.0,"[0.949606344481838,0.050393655518162044]"
8045,0.0,0.0,"[0.7707007507605046,0.22929924923949543]"
8046,0.0,0.0,"[0.7133883274908336,0.2866116725091665]"
8047,0.0,0.0,"[0.7133882924251473,0.28661170757485266]"
8048,0.0,0.0,"[0.7121560056309331,0.2878439943690669]"
8049,0.0,0.0,"[0.7120667656302175,0.28793323436978246]"
8050,0.0,0.0,"[0.7120667067002625,0.2879332932997375]"
8051,0.0,0.0,"[0.7067443607271895,0.29325563927281045]"
8052,0.0,0.0,"[0.706744336700944,0.2932556632990559]"
8053,0.0,0.0,"[0.706075028207076,0.293924971792924]"
8054,0.0,0.0,"[0.704061651260367,0.29593834873963293]"
8055,0.0,0.0,"[0.7033887752157221,0.2966112247842779]"
8056,0.0,0.0,"[0.7027150482549611,0.29728495174503894]"
8057,0.0,0.0,"[0.7020403772818685,0.29795962271813153]"
8058,0.0,0.0,"[0.6945614966330081,0.30543850336699174]"
8059,0.0,0.0,"[0.6680389742441902,0.3319610257558099]"
8060,0.0,0.0,"[0.6601198870516646,0.3398801129483355]"
8061,0.0,0.0,"[0.6512787798562888,0.3487212201437112]"
8062,0.0,0.0,"[0.642532410863484,0.357467589136516]"
8063,0.0,0.0,"[0.6365806718015828,0.3634193281984171]"
8064,0.0,0.0,"[0.6222794365019189,0.3777205634980811]"
8065,0.0,0.0,"[0.5945036421006116,0.40549635789938837]"
8066,0.0,0.0,"[0.9335594970535213,0.06644050294647862]"
8067,0.0,0.0,"[0.9307014714840383,0.06929852851596173]"
8068,0.0,0.0,"[0.9304930311120727,0.06950696888792725]"
8069,0.0,0.0,"[0.8602540204108599,0.13974597958914017]"
8070,0.0,0.0,"[0.8244425241468403,0.17555747585315978]"
8071,0.0,0.0,"[0.8182871516936523,0.1817128483063478]"
8072,0.0,0.0,"[0.8182871516936523,0.1817128483063478]"
8073,0.0,0.0,"[0.8173254121847678,0.1826745878152321]"
8074,0.0,0.0,"[0.7170800933709636,0.2829199066290364]"
8075,0.0,0.0,"[0.7151117081927423,0.28488829180725767]"
8076,0.0,0.0,"[0.7150230196349833,0.2849769803650168]"
8077,0.0,0.0,"[0.7137059630786439,0.2862940369213562]"
8078,0.0,0.0,"[0.7130460333586001,0.28695396664140005]"
8079,0.0,0.0,"[0.7123852447627692,0.2876147552372308]"
8080,0.0,0.0,"[0.7123852402080644,0.2876147597919356]"
8081,0.0,0.0,"[0.7110609145421874,0.2889390854578125]"
8082,0.0,0.0,"[0.7097329613989305,0.29026703860106945]"
8083,0.0,0.0,"[0.7063974141104548,0.2936025858895453]"
8084,0.0,0.0,"[0.7057275884327778,0.29427241156722217]"
8085,0.0,0.0,"[0.7051475000300803,0.2948524999699197]"
8086,0.0,0.0,"[0.7050569013899454,0.2949430986100546]"
8087,0.0,0.0,"[0.7031304390709227,0.29686956092907735]"
8088,0.0,0.0,"[0.7023653375275976,0.29763466247240256]"
8089,0.0,0.0,"[0.7023653375275976,0.29763466247240256]"
8090,0.0,0.0,"[0.7017813698049955,0.2982186301950045]"
8091,0.0,0.0,"[0.6983015351359344,0.30169846486406565]"
8092,0.0,0.0,"[0.6969399485043626,0.3030600514956374]"
8093,0.0,0.0,"[0.6955748958257364,0.30442510417426355]"
8094,0.0,0.0,"[0.6942988283360225,0.3057011716639775]"
8095,0.0,0.0,"[0.6824370305324703,0.31756296946752965]"
8096,0.0,0.0,"[0.6796327973615951,0.3203672026384049]"
8097,0.0,0.0,"[0.6639804728269739,0.33601952717302613]"
8098,0.0,0.0,"[0.6597443183218881,0.34025568167811193]"
8099,0.0,0.0,"[0.6597443183218881,0.34025568167811193]"
8100,0.0,0.0,"[0.6597443183218881,0.34025568167811193]"
8101,0.0,0.0,"[0.6561126468756521,0.34388735312434787]"
8102,0.0,0.0,"[0.6552857898774705,0.3447142101225295]"
8103,0.0,0.0,"[0.6480589193002867,0.3519410806997134]"
8104,0.0,0.0,"[0.6390756268811597,0.3609243731188402]"
8105,0.0,0.0,"[0.6195040221048477,0.3804959778951523]"
8106,0.0,0.0,"[0.6095660051525243,0.3904339948474757]"
8107,0.0,0.0,"[0.5864001880685439,0.4135998119314562]"
8108,0.0,0.0,"[0.5729270564700601,0.42707294352993985]"
8109,0.0,0.0,"[0.5314540310827421,0.4685459689172579]"
8110,0.0,0.0,"[0.9244944510501253,0.07550554894987466]"
8111,0.0,0.0,"[0.9215131136652668,0.07848688633473316]"
8112,0.0,0.0,"[0.9013031943609209,0.09869680563907911]"
8113,0.0,0.0,"[0.8901601235962837,0.10983987640371634]"
8114,0.0,0.0,"[0.8876101624584741,0.11238983754152582]"
8115,0.0,0.0,"[0.8687505723751436,0.13124942762485628]"
8116,0.0,0.0,"[0.8687505723751436,0.13124942762485628]"
8117,0.0,0.0,"[0.8687505723751436,0.13124942762485628]"
8118,0.0,0.0,"[0.8683821661982507,0.13161783380174932]"
8119,0.0,0.0,"[0.8537212282619311,0.14627877173806886]"
8120,0.0,0.0,"[0.8122023239769839,0.1877976760230161]"
8121,0.0,0.0,"[0.7157457585126229,0.28425424148737705]"
8122,0.0,0.0,"[0.7157457585126229,0.28425424148737705]"
8123,0.0,0.0,"[0.7150886863617887,0.28491131363821126]"
8124,0.0,0.0,"[0.7149999821687473,0.2850000178312527]"
8125,0.0,0.0,"[0.7117003457262839,0.288299654273716]"
8126,0.0,0.0,"[0.7117003315527836,0.28829966844721644]"
8127,0.0,0.0,"[0.7078009648226831,0.2921990351773169]"
8128,0.0,0.0,"[0.7071330920914708,0.2928669079085292]"
8129,0.0,0.0,"[0.7071330800876736,0.29286691991232633]"
8130,0.0,0.0,"[0.705033449897961,0.294966550102039]"
8131,0.0,0.0,"[0.7050334475864996,0.29496655241350045]"
8132,0.0,0.0,"[0.7044524567679386,0.2955475432320615]"
8133,0.0,0.0,"[0.7030159800964425,0.29698401990355755]"
8134,0.0,0.0,"[0.694274780291298,0.3057252197087021]"
8135,0.0,0.0,"[0.6886739351950759,0.31132606480492414]"
8136,0.0,0.0,"[0.6879815820249191,0.31201841797508084]"
8137,0.0,0.0,"[0.6846011785964763,0.3153988214035236]"
8138,0.0,0.0,"[0.6804051728971944,0.3195948271028057]"
8139,0.0,0.0,"[0.6796082255073984,0.32039177449260164]"
8140,0.0,0.0,"[0.6768860685112177,0.3231139314887823]"
8141,0.0,0.0,"[0.6768860685112177,0.3231139314887823]"
8142,0.0,0.0,"[0.6768860685112177,0.3231139314887823]"
8143,0.0,0.0,"[0.6279112596835279,0.3720887403164722]"
8144,0.0,0.0,"[0.5863728368491402,0.4136271631508598]"
8145,0.0,0.0,"[0.5792046151530784,0.4207953848469216]"
8146,0.0,0.0,"[0.5145197329343861,0.48548026706561387]"
8147,0.0,0.0,"[0.929536547818634,0.07046345218136596]"
8148,0.0,0.0,"[0.9079729495575878,0.0920270504424121]"
8149,0.0,0.0,"[0.7163134542301098,0.2836865457698901]"
8150,0.0,0.0,"[0.7163133935644014,0.2836866064355986]"
8151,0.0,0.0,"[0.829268952299735,0.17073104770026512]"
8152,0.0,0.0,"[0.8260465704785381,0.17395342952146178]"
8153,0.0,0.0,"[0.7757640549683689,0.22423594503163102]"
8154,0.0,0.0,"[0.7170800851124774,0.28291991488752266]"
8155,0.0,0.0,"[0.7170800851124774,0.28291991488752266]"
8156,0.0,0.0,"[0.7151117089572155,0.28488829104278446]"
8157,0.0,0.0,"[0.7151116880911,0.28488831190889996]"
8158,0.0,0.0,"[0.712563670375168,0.28743632962483207]"
8159,0.0,0.0,"[0.7118128542895724,0.2881871457104276]"
8160,0.0,0.0,"[0.7044760504235887,0.2955239495764112]"
8161,0.0,0.0,"[0.7004287368761858,0.2995712631238142]"
