IsCanceled,ArrivalDateYear,ArrivalDateMonth,ArrivalDateDayOfMonth,Order
1,2015,09,17,3728
0,2015,09,17,3729
0,2015,09,17,3730
0,2015,09,17,3731
0,2015,09,17,3732
0,2015,09,17,3733
0,2015,09,17,3734
0,2015,09,17,3735
0,2015,09,17,3736
0,2015,09,17,3737
0,2015,09,17,3738
0,2015,09,17,3739
0,2015,09,17,3740
0,2015,09,17,3741
0,2015,09,17,3742
0,2015,09,17,3743
0,2015,09,17,3744
0,2015,09,17,3745
0,2015,09,17,3746
0,2015,09,17,3747
0,2015,09,17,3748
0,2015,09,17,3749
0,2015,09,17,3750
0,2015,09,17,3751
0,2015,09,17,3752
0,2015,09,17,3753
0,2015,09,17,3754
0,2015,09,17,3755
0,2015,09,17,3756
0,2015,09,17,3757
0,2015,09,17,3758
0,2015,09,17,3759
0,2015,09,17,3760
0,2015,09,17,3761
0,2015,09,17,3762
0,2015,09,17,3763
0,2015,09,18,3764
0,2015,09,18,3765
0,2015,09,18,3766
1,2015,09,18,3767
0,2015,09,18,3768
0,2015,09,18,3769
1,2015,09,18,3770
1,2015,09,18,3771
0,2015,09,18,3772
1,2015,09,18,3773
0,2015,09,18,3774
0,2015,09,18,3775
1,2015,09,18,3776
0,2015,09,18,3777
0,2015,09,18,3778
1,2015,09,18,3779
0,2015,09,18,3780
0,2015,09,18,3781
0,2015,09,18,3782
0,2015,09,18,3783
0,2015,09,18,3784
0,2015,09,18,3785
0,2015,09,18,3786
0,2015,09,18,3787
0,2015,09,18,3788
0,2015,09,18,3789
0,2015,09,18,3790
0,2015,09,18,3791
0,2015,09,18,3792
0,2015,09,19,3793
0,2015,09,19,3794
0,2015,09,19,3795
1,2015,09,19,3796
1,2015,09,19,3797
0,2015,09,19,3798
1,2015,09,19,3799
0,2015,09,19,3800
0,2015,09,19,3801
0,2015,09,19,3802
0,2015,09,19,3803
0,2015,09,19,3804
0,2015,09,19,3805
1,2015,09,19,3806
1,2015,09,19,3807
0,2015,09,19,3808
0,2015,09,19,3809
0,2015,09,19,3810
0,2015,09,19,3811
1,2015,09,19,3812
0,2015,09,19,3813
1,2015,09,19,3814
1,2015,09,19,3815
1,2015,09,19,3816
1,2015,09,19,3817
1,2015,09,19,3818
1,2015,09,19,3819
1,2015,09,19,3820
1,2015,09,19,3821
1,2015,09,19,3822
1,2015,09,19,3823
1,2015,09,19,3824
1,2015,09,19,3825
1,2015,09,19,3826
1,2015,09,19,3827
1,2015,09,19,3828
1,2015,09,19,3829
1,2015,09,19,3830
0,2015,09,19,3831
0,2015,09,19,3832
0,2015,09,19,3833
0,2015,09,19,3834
0,2015,09,19,3835
0,2015,09,19,3836
0,2015,09,19,3837
0,2015,09,19,3838
0,2015,09,19,3839
0,2015,09,19,3840
0,2015,09,19,3841
0,2015,09,19,3842
0,2015,09,19,3843
0,2015,09,19,3844
0,2015,09,19,3845
0,2015,09,19,3846
0,2015,09,19,3847
0,2015,09,19,3848
0,2015,09,19,3849
0,2015,09,19,3850
0,2015,09,19,3851
0,2015,09,19,3852
0,2015,09,19,3853
0,2015,09,19,3854
0,2015,09,19,3855
0,2015,09,19,3856
0,2015,09,19,3857
0,2015,09,19,3858
0,2015,09,19,3859
0,2015,09,19,3860
0,2015,09,19,3861
0,2015,09,19,3862
0,2015,09,19,3863
0,2015,09,19,3864
0,2015,09,19,3865
0,2015,09,19,3866
0,2015,09,19,3867
1,2015,09,20,3868
0,2015,09,20,3869
1,2015,09,20,3870
0,2015,09,20,3871
1,2015,09,20,3872
0,2015,09,20,3873
0,2015,09,20,3874
1,2015,09,20,3875
0,2015,09,20,3876
1,2015,09,20,3877
0,2015,09,20,3878
0,2015,09,20,3879
0,2015,09,20,3880
1,2015,09,20,3881
0,2015,09,20,3882
0,2015,09,20,3883
0,2015,09,20,3884
0,2015,09,20,3885
0,2015,09,20,3886
0,2015,09,20,3887
0,2015,09,20,3888
0,2015,09,20,3889
0,2015,09,20,3890
0,2015,09,20,3891
0,2015,09,20,3892
0,2015,09,20,3893
0,2015,09,20,3894
1,2015,09,21,3895
1,2015,09,21,3896
1,2015,09,21,3897
0,2015,09,21,3898
1,2015,09,21,3899
1,2015,09,21,3900
1,2015,09,21,3901
1,2015,09,21,3902
0,2015,09,21,3903
1,2015,09,21,3904
0,2015,09,21,3905
0,2015,09,21,3906
0,2015,09,21,3907
1,2015,09,21,3908
1,2015,09,21,3909
1,2015,09,21,3910
0,2015,09,21,3911
0,2015,09,21,3912
0,2015,09,21,3913
0,2015,09,21,3914
0,2015,09,21,3915
0,2015,09,21,3916
0,2015,09,21,3917
0,2015,09,21,3918
0,2015,09,21,3919
0,2015,09,21,3920
0,2015,09,21,3921
0,2015,09,21,3922
0,2015,09,21,3923
0,2015,09,21,3924
0,2015,09,21,3925
0,2015,09,21,3926
0,2015,09,21,3927
0,2015,09,21,3928
0,2015,09,21,3929
0,2015,09,21,3930
0,2015,09,21,3931
0,2015,09,21,3932
0,2015,09,21,3933
0,2015,09,21,3934
0,2015,09,21,3935
0,2015,09,21,3936
0,2015,09,21,3937
0,2015,09,21,3938
0,2015,09,21,3939
0,2015,09,21,3940
0,2015,09,21,3941
0,2015,09,21,3942
0,2015,09,21,3943
0,2015,09,21,3944
0,2015,09,21,3945
0,2015,09,21,3946
0,2015,09,21,3947
0,2015,09,21,3948
0,2015,09,21,3949
0,2015,09,21,3950
0,2015,09,21,3951
0,2015,09,21,3952
0,2015,09,21,3953
0,2015,09,21,3954
0,2015,09,21,3955
0,2015,09,21,3956
0,2015,09,21,3957
0,2015,09,21,3958
0,2015,09,21,3959
0,2015,09,22,3960
1,2015,09,22,3961
1,2015,09,22,3962
1,2015,09,22,3963
0,2015,09,22,3964
0,2015,09,22,3965
0,2015,09,22,3966
0,2015,09,22,3967
1,2015,09,22,3968
0,2015,09,22,3969
1,2015,09,22,3970
0,2015,09,22,3971
0,2015,09,22,3972
0,2015,09,22,3973
0,2015,09,22,3974
0,2015,09,22,3975
0,2015,09,22,3976
0,2015,09,22,3977
0,2015,09,22,3978
0,2015,09,23,3979
0,2015,09,23,3980
0,2015,09,23,3981
1,2015,09,23,3982
1,2015,09,23,3983
0,2015,09,23,3984
0,2015,09,23,3985
1,2015,09,23,3986
1,2015,09,23,3987
0,2015,09,23,3988
1,2015,09,23,3989
1,2015,09,23,3990
0,2015,09,23,3991
0,2015,09,23,3992
0,2015,09,23,3993
0,2015,09,23,3994
1,2015,09,23,3995
0,2015,09,23,3996
0,2015,09,23,3997
0,2015,09,23,3998
0,2015,09,23,3999
0,2015,09,23,4000
0,2015,09,23,4001
0,2015,09,23,4002
0,2015,09,23,4003
0,2015,09,23,4004
0,2015,09,23,4005
0,2015,09,23,4006
0,2015,09,23,4007
0,2015,09,23,4008
0,2015,09,23,4009
0,2015,09,23,4010
0,2015,09,23,4011
0,2015,09,23,4012
0,2015,09,23,4013
0,2015,09,23,4014
0,2015,09,23,4015
0,2015,09,23,4016
0,2015,09,23,4017
0,2015,09,23,4018
0,2015,09,23,4019
0,2015,09,23,4020
0,2015,09,24,4021
0,2015,09,24,4022
0,2015,09,24,4023
0,2015,09,24,4024
0,2015,09,24,4025
1,2015,09,24,4026
0,2015,09,24,4027
0,2015,09,24,4028
0,2015,09,24,4029
0,2015,09,24,4030
0,2015,09,24,4031
0,2015,09,24,4032
0,2015,09,24,4033
0,2015,09,24,4034
0,2015,09,24,4035
0,2015,09,24,4036
0,2015,09,24,4037
1,2015,09,24,4038
1,2015,09,24,4039
1,2015,09,24,4040
1,2015,09,24,4041
1,2015,09,24,4042
1,2015,09,24,4043
1,2015,09,24,4044
1,2015,09,24,4045
1,2015,09,24,4046
1,2015,09,24,4047
1,2015,09,24,4048
1,2015,09,24,4049
1,2015,09,24,4050
1,2015,09,24,4051
1,2015,09,24,4052
1,2015,09,24,4053
0,2015,09,24,4054
1,2015,09,24,4055
1,2015,09,24,4056
0,2015,09,24,4057
0,2015,09,24,4058
0,2015,09,24,4059
0,2015,09,24,4060
0,2015,09,24,4061
0,2015,09,24,4062
0,2015,09,24,4063
0,2015,09,24,4064
0,2015,09,24,4065
0,2015,09,24,4066
0,2015,09,24,4067
0,2015,09,24,4068
0,2015,09,24,4069
0,2015,09,24,4070
1,2015,09,25,4071
0,2015,09,25,4072
0,2015,09,25,4073
0,2015,09,25,4074
0,2015,09,25,4075
0,2015,09,25,4076
0,2015,09,25,4077
0,2015,09,25,4078
1,2015,09,25,4079
0,2015,09,25,4080
0,2015,09,25,4081
1,2015,09,25,4082
0,2015,09,25,4083
0,2015,09,25,4084
1,2015,09,25,4085
1,2015,09,25,4086
0,2015,09,25,4087
0,2015,09,25,4088
0,2015,09,25,4089
0,2015,09,25,4090
1,2015,09,25,4091
0,2015,09,25,4092
0,2015,09,25,4093
1,2015,09,25,4094
1,2015,09,25,4095
1,2015,09,25,4096
1,2015,09,25,4097
1,2015,09,25,4098
1,2015,09,25,4099
1,2015,09,25,4100
1,2015,09,25,4101
1,2015,09,25,4102
1,2015,09,25,4103
1,2015,09,25,4104
1,2015,09,25,4105
1,2015,09,25,4106
1,2015,09,25,4107
1,2015,09,25,4108
1,2015,09,25,4109
1,2015,09,25,4110
1,2015,09,25,4111
1,2015,09,25,4112
1,2015,09,25,4113
1,2015,09,25,4114
1,2015,09,25,4115
1,2015,09,25,4116
1,2015,09,25,4117
1,2015,09,25,4118
1,2015,09,25,4119
1,2015,09,25,4120
0,2015,09,25,4121
0,2015,09,25,4122
0,2015,09,25,4123
0,2015,09,25,4124
0,2015,09,25,4125
0,2015,09,25,4126
0,2015,09,25,4127
0,2015,09,25,4128
0,2015,09,25,4129
0,2015,09,25,4130
0,2015,09,25,4131
0,2015,09,25,4132
0,2015,09,25,4133
0,2015,09,26,4134
0,2015,09,26,4135
1,2015,09,26,4136
1,2015,09,26,4137
0,2015,09,26,4138
1,2015,09,26,4139
1,2015,09,26,4140
1,2015,09,26,4141
1,2015,09,26,4142
1,2015,09,26,4143
0,2015,09,26,4144
0,2015,09,26,4145
0,2015,09,26,4146
1,2015,09,26,4147
0,2015,09,26,4148
0,2015,09,26,4149
0,2015,09,26,4150
1,2015,09,26,4151
0,2015,09,26,4152
1,2015,09,26,4153
1,2015,09,26,4154
1,2015,09,26,4155
1,2015,09,26,4156
1,2015,09,26,4157
1,2015,09,26,4158
1,2015,09,26,4159
1,2015,09,26,4160
1,2015,09,26,4161
1,2015,09,26,4162
1,2015,09,26,4163
1,2015,09,26,4164
1,2015,09,26,4165
1,2015,09,26,4166
1,2015,09,26,4167
1,2015,09,26,4168
1,2015,09,26,4169
1,2015,09,26,4170
1,2015,09,26,4171
1,2015,09,26,4172
1,2015,09,26,4173
1,2015,09,26,4174
1,2015,09,26,4175
1,2015,09,26,4176
1,2015,09,26,4177
1,2015,09,26,4178
1,2015,09,26,4179
1,2015,09,26,4180
1,2015,09,26,4181
1,2015,09,26,4182
1,2015,09,26,4183
1,2015,09,26,4184
1,2015,09,26,4185
0,2015,09,26,4186
0,2015,09,26,4187
0,2015,09,26,4188
0,2015,09,26,4189
0,2015,09,26,4190
0,2015,09,26,4191
0,2015,09,26,4192
0,2015,09,26,4193
0,2015,09,26,4194
0,2015,09,26,4195
0,2015,09,26,4196
0,2015,09,26,4197
0,2015,09,26,4198
0,2015,09,26,4199
0,2015,09,26,4200
0,2015,09,26,4201
0,2015,09,26,4202
0,2015,09,26,4203
0,2015,09,26,4204
0,2015,09,26,4205
0,2015,09,26,4206
0,2015,09,26,4207
0,2015,09,26,4208
0,2015,09,26,4209
0,2015,09,27,4210
0,2015,09,27,4211
0,2015,09,27,4212
1,2015,09,27,4213
0,2015,09,27,4214
0,2015,09,27,4215
0,2015,09,27,4216
0,2015,09,27,4217
0,2015,09,27,4218
1,2015,09,27,4219
0,2015,09,27,4220
1,2015,09,27,4221
0,2015,09,27,4222
0,2015,09,27,4223
1,2015,09,27,4224
0,2015,09,27,4225
0,2015,09,27,4226
0,2015,09,27,4227
1,2015,09,27,4228
0,2015,09,27,4229
0,2015,09,27,4230
0,2015,09,27,4231
0,2015,09,27,4232
0,2015,09,27,4233
0,2015,09,27,4234
0,2015,09,27,4235
0,2015,09,27,4236
0,2015,09,27,4237
0,2015,09,27,4238
0,2015,09,27,4239
0,2015,09,27,4240
0,2015,09,28,4241
0,2015,09,28,4242
1,2015,09,28,4243
1,2015,09,28,4244
0,2015,09,28,4245
1,2015,09,28,4246
1,2015,09,28,4247
0,2015,09,28,4248
1,2015,09,28,4249
1,2015,09,28,4250
1,2015,09,28,4251
1,2015,09,28,4252
1,2015,09,28,4253
0,2015,09,28,4254
0,2015,09,28,4255
0,2015,09,28,4256
0,2015,09,28,4257
1,2015,09,28,4258
0,2015,09,28,4259
1,2015,09,28,4260
0,2015,09,28,4261
0,2015,09,28,4262
0,2015,09,28,4263
0,2015,09,28,4264
0,2015,09,28,4265
0,2015,09,28,4266
0,2015,09,28,4267
0,2015,09,28,4268
0,2015,09,28,4269
0,2015,09,28,4270
0,2015,09,28,4271
0,2015,09,28,4272
0,2015,09,28,4273
0,2015,09,28,4274
0,2015,09,28,4275
0,2015,09,28,4276
0,2015,09,28,4277
0,2015,09,28,4278
0,2015,09,28,4279
0,2015,09,28,4280
0,2015,09,28,4281
0,2015,09,28,4282
0,2015,09,28,4283
0,2015,09,28,4284
0,2015,09,28,4285
1,2015,09,29,4286
1,2015,09,29,4287
1,2015,09,29,4288
0,2015,09,29,4289
0,2015,09,29,4290
0,2015,09,29,4291
1,2015,09,29,4292
0,2015,09,29,4293
1,2015,09,29,4294
0,2015,09,29,4295
1,2015,09,29,4296
0,2015,09,29,4297
1,2015,09,29,4298
0,2015,09,29,4299
0,2015,09,29,4300
0,2015,09,29,4301
0,2015,09,29,4302
0,2015,09,29,4303
0,2015,09,29,4304
0,2015,09,29,4305
0,2015,09,29,4306
0,2015,09,29,4307
0,2015,09,29,4308
0,2015,09,29,4309
0,2015,09,29,4310
0,2015,09,29,4311
0,2015,09,29,4312
0,2015,09,29,4313
0,2015,09,29,4314
0,2015,09,29,4315
0,2015,09,29,4316
0,2015,09,29,4317
0,2015,09,29,4318
0,2015,09,29,4319
0,2015,09,29,4320
0,2015,09,30,4321
0,2015,09,30,4322
0,2015,09,30,4323
0,2015,09,30,4324
0,2015,09,30,4325
0,2015,09,30,4326
0,2015,09,30,4327
0,2015,09,30,4328
0,2015,09,30,4329
0,2015,09,30,4330
0,2015,09,30,4331
0,2015,09,30,4332
1,2015,09,30,4333
1,2015,09,30,4334
0,2015,09,30,4335
1,2015,09,30,4336
0,2015,09,30,4337
0,2015,09,30,4338
0,2015,09,30,4339
0,2015,09,30,4340
1,2015,09,30,4341
0,2015,09,30,4342
0,2015,09,30,4343
0,2015,09,30,4344
0,2015,09,30,4345
1,2015,09,30,4346
0,2015,09,30,4347
0,2015,09,30,4348
0,2015,09,30,4349
1,2015,09,30,4350
1,2015,09,30,4351
1,2015,09,30,4352
1,2015,09,30,4353
0,2015,09,30,4354
0,2015,09,30,4355
0,2015,09,30,4356
0,2015,09,30,4357
0,2015,09,30,4358
0,2015,09,30,4359
0,2015,09,30,4360
0,2015,09,30,4361
0,2015,09,30,4362
0,2015,09,30,4363
0,2015,09,30,4364
0,2015,09,30,4365
0,2015,09,30,4366
0,2015,09,30,4367
0,2015,09,30,4368
0,2015,09,30,4369
0,2015,09,30,4370
0,2015,09,30,4371
0,2015,09,30,4372
0,2015,10,01,4373
1,2015,10,01,4374
0,2015,10,01,4375
0,2015,10,01,4376
0,2015,10,01,4377
0,2015,10,01,4378
0,2015,10,01,4379
0,2015,10,01,4380
0,2015,10,01,4381
0,2015,10,01,4382
0,2015,10,01,4383
0,2015,10,01,4384
0,2015,10,01,4385
0,2015,10,01,4386
0,2015,10,01,4387
1,2015,10,01,4388
0,2015,10,01,4389
0,2015,10,01,4390
0,2015,10,01,4391
0,2015,10,01,4392
0,2015,10,01,4393
0,2015,10,01,4394
1,2015,10,01,4395
0,2015,10,01,4396
0,2015,10,01,4397
1,2015,10,01,4398
0,2015,10,01,4399
0,2015,10,01,4400
0,2015,10,01,4401
0,2015,10,01,4402
0,2015,10,01,4403
0,2015,10,01,4404
0,2015,10,01,4405
0,2015,10,01,4406
0,2015,10,01,4407
0,2015,10,01,4408
0,2015,10,01,4409
0,2015,10,01,4410
0,2015,10,01,4411
0,2015,10,01,4412
0,2015,10,01,4413
0,2015,10,01,4414
0,2015,10,01,4415
0,2015,10,02,4416
0,2015,10,02,4417
0,2015,10,02,4418
0,2015,10,02,4419
1,2015,10,02,4420
1,2015,10,02,4421
0,2015,10,02,4422
0,2015,10,02,4423
0,2015,10,02,4424
0,2015,10,02,4425
0,2015,10,02,4426
0,2015,10,02,4427
0,2015,10,02,4428
0,2015,10,02,4429
0,2015,10,02,4430
1,2015,10,02,4431
0,2015,10,02,4432
0,2015,10,02,4433
0,2015,10,02,4434
0,2015,10,02,4435
0,2015,10,02,4436
0,2015,10,02,4437
1,2015,10,02,4438
0,2015,10,02,4439
0,2015,10,02,4440
0,2015,10,02,4441
0,2015,10,02,4442
0,2015,10,02,4443
0,2015,10,02,4444
0,2015,10,02,4445
0,2015,10,02,4446
0,2015,10,02,4447
0,2015,10,03,4448
1,2015,10,03,4449
1,2015,10,03,4450
1,2015,10,03,4451
1,2015,10,03,4452
0,2015,10,03,4453
0,2015,10,03,4454
0,2015,10,03,4455
0,2015,10,03,4456
1,2015,10,03,4457
1,2015,10,03,4458
1,2015,10,03,4459
1,2015,10,03,4460
0,2015,10,03,4461
0,2015,10,03,4462
0,2015,10,03,4463
0,2015,10,03,4464
0,2015,10,03,4465
1,2015,10,03,4466
0,2015,10,03,4467
0,2015,10,03,4468
1,2015,10,03,4469
0,2015,10,03,4470
0,2015,10,03,4471
0,2015,10,03,4472
1,2015,10,03,4473
0,2015,10,03,4474
0,2015,10,03,4475
0,2015,10,03,4476
0,2015,10,03,4477
0,2015,10,03,4478
0,2015,10,03,4479
1,2015,10,03,4480
0,2015,10,03,4481
1,2015,10,03,4482
0,2015,10,03,4483
0,2015,10,03,4484
0,2015,10,03,4485
0,2015,10,03,4486
1,2015,10,03,4487
1,2015,10,03,4488
1,2015,10,03,4489
1,2015,10,03,4490
1,2015,10,03,4491
1,2015,10,03,4492
1,2015,10,03,4493
1,2015,10,03,4494
1,2015,10,03,4495
1,2015,10,03,4496
1,2015,10,03,4497
1,2015,10,03,4498
1,2015,10,03,4499
1,2015,10,03,4500
1,2015,10,03,4501
1,2015,10,03,4502
1,2015,10,03,4503
1,2015,10,03,4504
1,2015,10,03,4505
1,2015,10,03,4506
1,2015,10,03,4507
1,2015,10,03,4508
1,2015,10,03,4509
1,2015,10,03,4510
1,2015,10,03,4511
1,2015,10,03,4512
1,2015,10,03,4513
1,2015,10,03,4514
1,2015,10,03,4515
1,2015,10,03,4516
1,2015,10,03,4517
1,2015,10,03,4518
1,2015,10,03,4519
1,2015,10,03,4520
1,2015,10,03,4521
1,2015,10,03,4522
1,2015,10,03,4523
1,2015,10,03,4524
0,2015,10,03,4525
0,2015,10,03,4526
0,2015,10,03,4527
0,2015,10,03,4528
0,2015,10,03,4529
0,2015,10,03,4530
0,2015,10,03,4531
0,2015,10,03,4532
0,2015,10,03,4533
0,2015,10,04,4534
0,2015,10,04,4535
0,2015,10,04,4536
1,2015,10,04,4537
0,2015,10,04,4538
1,2015,10,04,4539
1,2015,10,04,4540
0,2015,10,04,4541
0,2015,10,04,4542
0,2015,10,04,4543
0,2015,10,04,4544
1,2015,10,04,4545
1,2015,10,04,4546
1,2015,10,04,4547
1,2015,10,04,4548
1,2015,10,04,4549
1,2015,10,04,4550
1,2015,10,04,4551
1,2015,10,04,4552
1,2015,10,04,4553
1,2015,10,04,4554
1,2015,10,04,4555
1,2015,10,04,4556
0,2015,10,04,4557
0,2015,10,04,4558
1,2015,10,04,4559
0,2015,10,04,4560
0,2015,10,04,4561
0,2015,10,04,4562
0,2015,10,04,4563
1,2015,10,04,4564
1,2015,10,04,4565
1,2015,10,04,4566
1,2015,10,04,4567
1,2015,10,04,4568
1,2015,10,04,4569
1,2015,10,04,4570
1,2015,10,04,4571
1,2015,10,04,4572
1,2015,10,04,4573
1,2015,10,04,4574
1,2015,10,04,4575
1,2015,10,04,4576
1,2015,10,04,4577
1,2015,10,04,4578
1,2015,10,04,4579
1,2015,10,04,4580
1,2015,10,04,4581
1,2015,10,04,4582
1,2015,10,04,4583
1,2015,10,04,4584
1,2015,10,04,4585
1,2015,10,04,4586
1,2015,10,04,4587
1,2015,10,04,4588
1,2015,10,04,4589
1,2015,10,04,4590
0,2015,10,04,4591
0,2015,10,04,4592
0,2015,10,04,4593
0,2015,10,04,4594
0,2015,10,04,4595
0,2015,10,04,4596
0,2015,10,04,4597
0,2015,10,04,4598
0,2015,10,04,4599
0,2015,10,04,4600
0,2015,10,04,4601
0,2015,10,04,4602
0,2015,10,04,4603
0,2015,10,04,4604
0,2015,10,04,4605
0,2015,10,04,4606
0,2015,10,04,4607
0,2015,10,04,4608
0,2015,10,05,4609
0,2015,10,05,4610
0,2015,10,05,4611
1,2015,10,05,4612
0,2015,10,05,4613
0,2015,10,05,4614
0,2015,10,05,4615
0,2015,10,05,4616
0,2015,10,05,4617
0,2015,10,05,4618
1,2015,10,05,4619
1,2015,10,05,4620
1,2015,10,05,4621
1,2015,10,05,4622
0,2015,10,05,4623
1,2015,10,05,4624
1,2015,10,05,4625
1,2015,10,05,4626
1,2015,10,05,4627
1,2015,10,05,4628
1,2015,10,05,4629
1,2015,10,05,4630
1,2015,10,05,4631
1,2015,10,05,4632
1,2015,10,05,4633
1,2015,10,05,4634
1,2015,10,05,4635
1,2015,10,05,4636
1,2015,10,05,4637
1,2015,10,05,4638
1,2015,10,05,4639
1,2015,10,05,4640
1,2015,10,05,4641
1,2015,10,05,4642
0,2015,10,05,4643
0,2015,10,05,4644
0,2015,10,05,4645
0,2015,10,05,4646
0,2015,10,05,4647
0,2015,10,05,4648
0,2015,10,05,4649
0,2015,10,05,4650
0,2015,10,05,4651
0,2015,10,05,4652
0,2015,10,05,4653
0,2015,10,05,4654
0,2015,10,05,4655
0,2015,10,05,4656
0,2015,10,05,4657
0,2015,10,05,4658
0,2015,10,05,4659
0,2015,10,05,4660
0,2015,10,05,4661
0,2015,10,05,4662
1,2015,10,06,4663
1,2015,10,06,4664
1,2015,10,06,4665
0,2015,10,06,4666
1,2015,10,06,4667
0,2015,10,06,4668
0,2015,10,06,4669
1,2015,10,06,4670
1,2015,10,06,4671
0,2015,10,06,4672
0,2015,10,06,4673
0,2015,10,06,4674
0,2015,10,06,4675
1,2015,10,06,4676
1,2015,10,06,4677
0,2015,10,06,4678
1,2015,10,06,4679
0,2015,10,06,4680
0,2015,10,06,4681
0,2015,10,06,4682
0,2015,10,06,4683
1,2015,10,06,4684
1,2015,10,06,4685
1,2015,10,06,4686
0,2015,10,06,4687
0,2015,10,06,4688
0,2015,10,06,4689
0,2015,10,06,4690
0,2015,10,06,4691
0,2015,10,06,4692
0,2015,10,06,4693
0,2015,10,06,4694
0,2015,10,06,4695
0,2015,10,06,4696
0,2015,10,06,4697
0,2015,10,06,4698
0,2015,10,06,4699
0,2015,10,06,4700
0,2015,10,06,4701
0,2015,10,06,4702
0,2015,10,06,4703
0,2015,10,06,4704
0,2015,10,06,4705
0,2015,10,06,4706
0,2015,10,06,4707
0,2015,10,06,4708
0,2015,10,06,4709
0,2015,10,06,4710
0,2015,10,06,4711
0,2015,10,06,4712
0,2015,10,06,4713
0,2015,10,06,4714
0,2015,10,06,4715
1,2015,10,07,4716
0,2015,10,07,4717
1,2015,10,07,4718
1,2015,10,07,4719
1,2015,10,07,4720
0,2015,10,07,4721
0,2015,10,07,4722
0,2015,10,07,4723
0,2015,10,07,4724
0,2015,10,07,4725
0,2015,10,07,4726
0,2015,10,07,4727
0,2015,10,07,4728
0,2015,10,07,4729
0,2015,10,07,4730
0,2015,10,07,4731
0,2015,10,07,4732
1,2015,10,07,4733
0,2015,10,07,4734
0,2015,10,07,4735
0,2015,10,07,4736
0,2015,10,07,4737
0,2015,10,07,4738
0,2015,10,07,4739
0,2015,10,07,4740
0,2015,10,07,4741
0,2015,10,07,4742
0,2015,10,07,4743
0,2015,10,07,4744
0,2015,10,07,4745
0,2015,10,07,4746
0,2015,10,07,4747
0,2015,10,07,4748
1,2015,10,08,4749
0,2015,10,08,4750
0,2015,10,08,4751
0,2015,10,08,4752
1,2015,10,08,4753
0,2015,10,08,4754
0,2015,10,08,4755
0,2015,10,08,4756
0,2015,10,08,4757
0,2015,10,08,4758
0,2015,10,08,4759
0,2015,10,08,4760
0,2015,10,08,4761
0,2015,10,08,4762
0,2015,10,08,4763
0,2015,10,08,4764
0,2015,10,08,4765
0,2015,10,08,4766
0,2015,10,08,4767
0,2015,10,08,4768
1,2015,10,08,4769
0,2015,10,08,4770
0,2015,10,08,4771
0,2015,10,08,4772
0,2015,10,08,4773
1,2015,10,08,4774
0,2015,10,08,4775
0,2015,10,08,4776
0,2015,10,08,4777
0,2015,10,08,4778
1,2015,10,08,4779
0,2015,10,08,4780
1,2015,10,08,4781
1,2015,10,08,4782
1,2015,10,08,4783
1,2015,10,08,4784
1,2015,10,08,4785
1,2015,10,08,4786
1,2015,10,08,4787
1,2015,10,08,4788
1,2015,10,08,4789
1,2015,10,08,4790
1,2015,10,08,4791
1,2015,10,08,4792
1,2015,10,08,4793
1,2015,10,08,4794
1,2015,10,08,4795
1,2015,10,08,4796
1,2015,10,08,4797
1,2015,10,08,4798
1,2015,10,08,4799
1,2015,10,08,4800
1,2015,10,08,4801
1,2015,10,08,4802
1,2015,10,08,4803
1,2015,10,08,4804
1,2015,10,08,4805
0,2015,10,08,4806
0,2015,10,08,4807
0,2015,10,08,4808
0,2015,10,08,4809
0,2015,10,08,4810
0,2015,10,08,4811
0,2015,10,08,4812
0,2015,10,08,4813
0,2015,10,08,4814
0,2015,10,08,4815
0,2015,10,08,4816
0,2015,10,08,4817
0,2015,10,08,4818
0,2015,10,08,4819
0,2015,10,09,4820
0,2015,10,09,4821
0,2015,10,09,4822
1,2015,10,09,4823
0,2015,10,09,4824
0,2015,10,09,4825
0,2015,10,09,4826
0,2015,10,09,4827
1,2015,10,09,4828
1,2015,10,09,4829
0,2015,10,09,4830
1,2015,10,09,4831
1,2015,10,09,4832
1,2015,10,09,4833
1,2015,10,09,4834
1,2015,10,09,4835
1,2015,10,09,4836
0,2015,10,09,4837
1,2015,10,09,4838
1,2015,10,09,4839
0,2015,10,09,4840
0,2015,10,09,4841
0,2015,10,09,4842
0,2015,10,09,4843
0,2015,10,09,4844
0,2015,10,09,4845
1,2015,10,09,4846
1,2015,10,09,4847
1,2015,10,09,4848
1,2015,10,09,4849
1,2015,10,09,4850
1,2015,10,09,4851
1,2015,10,09,4852
1,2015,10,09,4853
1,2015,10,09,4854
1,2015,10,09,4855
1,2015,10,09,4856
1,2015,10,09,4857
1,2015,10,09,4858
0,2015,10,09,4859
0,2015,10,09,4860
0,2015,10,09,4861
1,2015,10,09,4862
1,2015,10,09,4863
1,2015,10,09,4864
0,2015,10,09,4865
0,2015,10,09,4866
0,2015,10,09,4867
0,2015,10,09,4868
1,2015,10,09,4869
1,2015,10,09,4870
1,2015,10,09,4871
1,2015,10,09,4872
0,2015,10,09,4873
0,2015,10,09,4874
0,2015,10,09,4875
0,2015,10,09,4876
0,2015,10,09,4877
0,2015,10,09,4878
0,2015,10,09,4879
0,2015,10,09,4880
0,2015,10,09,4881
1,2015,10,09,4882
1,2015,10,09,4883
1,2015,10,09,4884
1,2015,10,09,4885
1,2015,10,09,4886
1,2015,10,09,4887
1,2015,10,09,4888
1,2015,10,09,4889
